transaction_hash,transaction_index,block_number,gas_used,effective_gas_price,base_fee_per_gas,earn_txn_fee,init_time,mu,sigma,est_mu,est_sigma,est_shift
0xaa11244ebf1e94abd2c53684a73dd2a93a1c7f4d55ad7640438160dfdd725d2f,139,19000067,41297,17883340967,15883340967,82594000000000,0.02900198588463354,-1.870173890564745,0.7221301518848864,-1.901964628161512,0.74192666587402,0.03358741671398796
0xb6c74424d7223d129620777a24ea2e1246295bf07da037ed3dfcc40d4ea4863d,229,19000067,21000,15933340967,15883340967,1050000000000,0.04708260921985952,-1.870173890564745,0.7221301518848864,-1.881690670458362,0.733717248836246,0.050207889632883695
0x24ae238ef3b04a8993b8ca45a3aa69e68d9a8525b9d15c532e83c33ec246feb0,27,19000067,188753,15973340967,15883340967,16987770000000,0.09625229460049667,-1.870173890564745,0.7221301518848864,-1.8957406420958494,0.7394927284619606,0.09995596241407503
0x5172c105e02d44c065bb92ed33c8b3fc6a19597b7e01351764049b397b497e59,83,19000067,21000,17883340967,15883340967,42000000000000,0.09875174013126387,-1.870173890564745,0.7221301518848864,-1.8926213974357982,0.7388083058993391,0.10345794393284657
0xd310226f34aad915ffc2ce3bb32240b5675be2de8a1d88f6f89bcae6209be166,222,19000067,21000,15934662246,15883340967,1077746859000,0.11297324999314329,-1.870173890564745,0.7221301518848864,-1.8798381665509047,0.7321900269849819,0.1141260285613836
0xc4268f884e797f3717a0d13a66139c7897b9355549987183842c1adde98a678d,202,19000067,98899,15983340967,15883340967,9889900000000,0.1354444526989962,-1.870173890564745,0.7221301518848864,-1.8916159597325126,0.7420172126131781,0.13867616311343947
0xbb96e5a9ea7327561c600501e115bf275c75cdf7975f4c3d262588d9ce597c89,74,19000067,40348,17883340967,15883340967,80696000000000,0.15328263328131264,-1.870173890564745,0.7221301518848864,-1.890245949850835,0.7383685305801245,0.15619819164886997
0x04f2df046f1edef8ab9d4f74025bbfe667609c6fddd743585ed88b03eb9042ad,36,19000067,51438,25883340967,15883340967,514380000000000,0.15479377867620414,-1.870173890564745,0.7221301518848864,-1.9076086920793758,0.7425976449719326,0.15989291581338883
0x03f47f15205a1a3429581a545a434e05a1ac930d2a10fb4de52390bb38d15880,5,19000067,175842,65883340967,15883340967,8792100000000000,0.23717314853720195,-1.870173890564745,0.7221301518848864,-1.913308154675091,0.7471647264862998,0.2427720566164637
0x2b5922c6dd81ad4c908aa6639d1bf83eabadacafe8714cd4a422901027fa96dd,217,19000067,34832,15983340967,15883340967,3483200000000,0.244756053554533,-1.870173890564745,0.7221301518848864,-1.8821598994986062,0.7351094903514633,0.2478269965805089
0x374d951c94eb9df6f3bf4e73bc4d71352fc288795d2b7e926266d3376c1c835b,195,19000067,21000,15983340967,15883340967,2100000000000,0.2460724928585889,-1.870173890564745,0.7221301518848864,-1.8929266981344597,0.7396023626989353,0.2490854744745179
0xc98bcc55b22fd5bd634061a39e92ac2fa3912e017240edd72fb36f9c87b5aa03,142,19000067,21000,17000000000,15883340967,23449839693000,0.30228409798967215,-1.870173890564745,0.7221301518848864,-1.890204451473632,0.737608733301588,0.3052574627688113
0xcfe62b692cbed76f448424312a4ab81cb19e32e2e0ed1e374d0b5306ed45457d,64,19000067,41321,17883340967,15883340967,82642000000000,0.3519390972762837,-1.870173890564745,0.7221301518848864,-1.8727799075071854,0.723354285745613,0.35265390725866286
0x98acaa255fb2b10f08421e80ddf4a1cf5f20bed8204432658f32dbb2a66c4383,137,19000067,41309,17883340967,15883340967,82618000000000,0.3533357580754264,-1.870173890564745,0.7221301518848864,-1.8958167211168764,0.7405469604117356,0.35713193855167114
0xede19fa8a303133f90bf4394ff1f6577cd6638e89eb82ad7d133ab8b2dd66fa2,53,19000067,21000,19367340967,15883340967,73164000000000,0.5205944429654701,-1.870173890564745,0.7221301518848864,-1.8993103812970247,0.7380944835656638,0.5232328517831983
0x45cea4a56e1a34e96b43df9f1dcc0841f566820ccc0b980e406bd008758c11f4,98,19000067,41309,17883340967,15883340967,82618000000000,0.5659373505387602,-1.870173890564745,0.7221301518848864,-1.8921984164435133,0.7409645995009511,0.5696004493539126
0xce177c6971e39f41e8124f6b3c3befd79a24b4e35a848bbac1cbbd4c5f87cda4,219,19000067,58618,15983340967,15883340967,5861800000000,0.5834525377920552,-1.870173890564745,0.7221301518848864,-1.9001702945913468,0.7328853911566033,0.5868438579138132
