transaction_hash,transaction_index,block_number,gas_used,effective_gas_price,base_fee_per_gas,earn_txn_fee,init_time,mu,sigma,est_mu,est_sigma,est_shift
0xb6140bba9667029e6bad0865853f223b6fb34f80c66deda7b9368b21ab61147e,11,19000000,158813,23065519804,20065519804,476439000000000,0.04619497607377321,-1.870173890564745,0.7221301518848864,-1.895951052916379,0.7459661505599763,0.050975660042387266
0xe5ed2d297ead627e43e62494c7e5d24aab046cefa51c5060c96cf1e20014bde5,53,19000000,63209,22065519804,20065519804,126418000000000,0.22318187194972117,-1.870173890564745,0.7221301518848864,-1.891071122978325,0.733159525713865,0.22654752225188174
0x6b783f645d7d654e12d6cbe14ef63d3bb15f8972dd155524fe05303244aa39e1,112,19000000,21000,20165519804,20065519804,2100000000000,0.2896902957562735,-1.870173890564745,0.7221301518848864,-1.8876635978085372,0.7358956556665264,0.2926671016048027
0x70547e34432cec364859692146f1866d5d4cc183f42da9af46f2c1c8cec9f959,48,19000000,117319,22065519804,20065519804,234638000000000,0.2997271747504082,-1.870173890564745,0.7221301518848864,-1.905863185750828,0.7470689879018296,0.3033538458076008
0x370cd37e1e1f0ca408ace5c6dec530b27304b20c000e166794c29c7c3e8858e5,5,19000000,153344,197065519804,20065519804,27141888000000000,0.4086006065572354,-1.870173890564745,0.7221301518848864,-1.9001949157028721,0.7388976642219086,0.4127950660090881
0x0c61ea275e264cc1e7db89c428cfbd8828102fe4d93d408352300d12b0064e53,97,19000000,21000,20165519804,20065519804,2100000000000,0.4945937352877925,-1.870173890564745,0.7221301518848864,-1.8921451062742292,0.7360572202399124,0.49820514096829527
0xb4e7645367d8a836ce68b99cde9fb9c838e92f4c61a9fc1c93dbe64836eb915e,59,19000000,31441,21945241671,20065519804,59100335220347,0.5080103159156883,-1.870173890564745,0.7221301518848864,-1.8747353961793187,0.7338645966665734,0.509610062304574
0x3edc1d0068cf0443cf7c5d3f1ca0a70b001eea2f0384073872eb984d7461a0d3,120,19000000,22728,20165519804,20065519804,2272800000000,0.5129492839978282,-1.870173890564745,0.7221301518848864,-1.8923567035303688,0.7346676375941436,0.5155608022998813
0xffe6a9012daea9d6e4ba25dc2fd9a7dd541823cf592d0dea80f14bf3175009f2,124,19000000,21000,20155519804,20065519804,1890000000000,0.5831077663541868,-1.870173890564745,0.7221301518848864,-1.8879129386321334,0.7350740605197148,0.5857513828542938
0x903479395df67ad9fdb8a1b0e71d0d0232c5eb7733f86fe395e2a8ed1761d4fc,128,19000000,97903,20075519804,20065519804,979030000000,0.6497359979698367,-1.870173890564745,0.7221301518848864,-1.9076682215816603,0.7506633147283007,0.6556446572067698
0x7852a60fe935e150198131ddf0f369b4b4b7300efd76f5f0d4a1dcb2f5f54106,129,19000000,21000,20075519804,20065519804,210000000000,0.687843519641115,-1.870173890564745,0.7221301518848864,-1.9028087327778211,0.745581133024683,0.6928180175566823
0xf92f05a16d3207bb0f4c1768cb833d82c234837be74742140de07b77e9af573c,18,19000000,108422,21435241671,20065519804,148507984263874,0.8289277618332829,-1.870173890564745,0.7221301518848864,-1.8814494255299776,0.7468008723872839,0.831903879167783
0x15136769549fc1815508f69cfc110fb0cf9072fc5913ff7f27e8fe122c242733,63,19000000,40322,21347519804,20065519804,51692804000000,0.9358111773629307,-1.870173890564745,0.7221301518848864,-1.8874458689117093,0.740885670313761,0.9387922840013283
0x458fb1482f353976eee5dd34574ed21673e0b6f9790b83eca5fbaf73c245fd5e,106,19000000,21000,20165519804,20065519804,2100000000000,1.0304612616351232,-1.870173890564745,0.7221301518848864,-1.8849463873610919,0.7389124921021963,1.0336331313330382
0x000000000980fc99dd3bc7f3486c6f4b566c8ae1135ade453ffff24b9f0f0ec7,71,19000000,22760,21065519804,20065519804,22760000000000,1.1227393620035095,-1.870173890564745,0.7221301518848864,-1.8872235686261667,0.7354536809219592,1.1242682237279715
0xc07dab0a28b2e3b723238fa34cc42bb426bd85222d716b913d17b5bf8b643308,60,19000000,258640,21565519804,20065519804,387960000000000,1.136239763887692,-1.870173890564745,0.7221301518848864,-1.8744249900661536,0.7269549577571311,1.1372698228802536
0x293ad412cad93529659606b58c53b53cd7f46179ee0822036f11643cc5de4882,73,19000000,21000,21065519804,20065519804,21000000000000,1.3632701783567729,-1.870173890564745,0.7221301518848864,-1.8791106975108327,0.7331146851876598,1.3654073741985593
0x0351f9b7deb659009039de7cdad7be61a6b72ae4429e19fadca6a3ffdf4d04ef,122,19000000,21000,20155519804,20065519804,1890000000000,1.5220024335300684,-1.870173890564745,0.7221301518848864,-1.8772299858106554,0.7355504481013804,1.5240100556458391
0x8299682c722a6eae441e3d1ad399929d3c5373299df7b9ff6dbcc8e7b463ddf3,15,19000000,100357,22072654574,20065519804,201430024112890,1.5386010249215194,-1.870173890564745,0.7221301518848864,-1.9040192599677808,0.7423668470065311,1.5437469358560643
0xae55765da542037954586772e7256d8f542816ffee6ef8f905cf28c4764a4358,76,19000000,21000,20960171338,20065519804,18787682214000,1.5543965571002287,-1.870173890564745,0.7221301518848864,-1.9067994116212539,0.7485748014462129,1.5594146016651789
0x1d47eedfff9dcf01ba77a1d9302866d1df8c4adb4492bb540929a5d8efb71f46,103,19000000,117999,20165519804,20065519804,11799900000000,1.5592467387940938,-1.870173890564745,0.7221301518848864,-1.9073249313327703,0.7500525073448477,1.5653115947851952
0xfc2fefc130d55eb48592939ac5c22dae00d8a7f09720c2a642392b1ada782ebf,62,19000000,58202,21565519804,20065519804,87303000000000,1.9809387768235838,-1.870173890564745,0.7221301518848864,-1.8675061348528117,0.7256543912087334,1.9822847016714578
0xcb2433191a83cb10f5c994c24e395b03288519ca4b6f8fefdf40aeb8d68c125b,88,19000000,22200,20165519804,20065519804,2220000000000,2.0114562803215468,-1.870173890564745,0.7221301518848864,-1.8888702438624316,0.7399856408161343,2.0143481740618623
0x3e1b0fd0cb1bfa787f5b674a37574eb87bb74c632fd4894baec1ad2b9b7fb103,107,19000000,507350,20165519804,20065519804,50735000000000,2.033450001550769,-1.870173890564745,0.7221301518848864,-1.8895087291842936,0.7412367615485898,2.036925536835325
