transaction_hash,transaction_index,block_number,gas_used,effective_gas_price,base_fee_per_gas,earn_txn_fee,init_time,mu,sigma,est_mu,est_sigma,est_shift
0xc7d7b72a90f8c9ed5219593a26ac7a858ecdb585bd1e7033347e3b90f8c6c1ad,64,19000004,22200,19094358656,17797183656,28797285000000,0.007823241689629334,-1.870173890564745,0.7221301518848864,-1.9049582464932384,0.7517412124239778,0.01301172658595165
0x4139ef7975ed4a507dbc7fbfd460153c7fa62f432b8f2742e3aa3d137a64f812,63,19000004,22200,19094358656,17797183656,28797285000000,0.048704973568924004,-1.870173890564745,0.7221301518848864,-1.8901755759020822,0.7362447617086935,0.052402973369226336
0xf4f9e861505f781cfcd69c50e0d1f6e9fe35e296fd689bba99059b6e4ec00b01,9,19000004,57746,20597183656,17797183656,161688800000000,0.22813102568579602,-1.870173890564745,0.7221301518848864,-1.9030471129979825,0.7506136785535747,0.23327832909160062
0x0462fbe5f641d3b78afec72ebdfac5093191492ecc9b128ea3523ad5a4932c94,80,19000004,22200,19094358656,17797183656,28797285000000,0.26790765078499,-1.870173890564745,0.7221301518848864,-1.8968533291042955,0.7453518580120855,0.27274714464293126
0xb7deea11445d04bb06185424ccafc2f1916df123505b00d306440f8e378c621f,59,19000004,1563356,19250611424,17797183656,2272225021669408,0.361786230034816,-1.870173890564745,0.7221301518848864,-1.8764348201203207,0.7289353954914979,0.3626193999565147
0x2106013d547b72460652bc2f424e20c830a592df3e5e73390fb1d59c514acbf9,44,19000004,54344,20371183656,17797183656,139881456000000,0.6345008960484209,-1.870173890564745,0.7221301518848864,-1.8876964906575502,0.7364055241911605,0.637721624505074
0x90cb0b7631886de641ff79d2179c9bcd84c324f5a0321dd95f777eeb756daf5b,170,19000004,53447,17877183656,17797183656,4275760000000,0.6663710095280102,-1.870173890564745,0.7221301518848864,-1.8932620021061684,0.7425710887748146,0.6703502331538583
0xf1560a40ee46511f30182ba5a389cb56da610167c3483927ebc9cd7bb08a96db,185,19000004,21055,17797183656,17797183656,0,0.6939504752788235,-1.870173890564745,0.7221301518848864,-1.8906015776922007,0.7373836830000574,0.697454808986338
0x7882d0a2208cd00e3adf3516c0246a77ec49934fdad86cb9727d584a2c2242e6,160,19000004,45038,17897183656,17797183656,4503800000000,0.7157455661696459,-1.870173890564745,0.7221301518848864,-1.8992341806872473,0.7438199579239494,0.7203202411836453
0xe7949d5fc43d2acaa6e6338c4bd0d561c06ac9fdd603b03a1b34ea34f298a22d,103,19000004,21000,18860000000,17797183656,22319143224000,0.7990974323441646,-1.870173890564745,0.7221301518848864,-1.9059924476693624,0.7436996442511995,0.8038742588712574
0xaef02e3423f52d79c8a9beab55dc74b742835867d97164621f81927ab4899e09,141,19000004,228707,17897183656,17797183656,22870700000000,0.8077082319236104,-1.870173890564745,0.7221301518848864,-1.879941237748203,0.7299669514371786,0.810047983276804
0x0e476989fd20b520deef956f3f7bb54459a5b661fc1dfd1c51e8c1a5f0a03cee,158,19000004,22184,17897183656,17797183656,2218400000000,0.895567302420837,-1.870173890564745,0.7221301518848864,-1.9012747685703115,0.7455722754352433,0.9012908924432486
0x8d6042fd27166dc910b80280ea04f440c7e79687bb77cabbc17b0adcdabe6528,21,19000004,51426,27000000000,17797183656,473264033306544,0.9500724806603889,-1.870173890564745,0.7221301518848864,-1.899355605966491,0.7377193046364732,0.953808117438479
0x8422d3e668bb4dca4fd94d88fd0b9c82758217d5c8668b6644d78cf70280d545,34,19000004,458464,22797183656,17797183656,2292320000000000,0.9621844930965806,-1.870173890564745,0.7221301518848864,-1.879101125867176,0.7268993357362892,0.9637311606298422
0x677ef08c43bf6b4d0d4ad0eec5ed4b574795e18dd5e5eea8e1a6e765323eb885,93,19000004,22200,19094358656,17797183656,28797285000000,1.0471383043293416,-1.870173890564745,0.7221301518848864,-1.881699560547702,0.7350707210442764,1.0491450784605585
0x36ec63ab1ac028310d7b6b484ee3f3921a2e9294108e654b8473df5e563f6989,33,19000004,458344,22797183656,17797183656,2291720000000000,1.0632435596385776,-1.870173890564745,0.7221301518848864,-1.8908615954210992,0.7380858169651295,1.0662329625007774
0x602474c02073893eac9fb43f677c50ee5c74b0dbd032e63ae46bce730a925d79,102,19000004,41309,19770441055,17797183656,81513289895291,1.153142340188554,-1.870173890564745,0.7221301518848864,-1.8926371733642107,0.7364629797541113,1.1571881828100825
0x11f5680983c15f251da712a90f5f25d62b77c5a4dcfd49a53bc7178e7779499f,140,19000004,28880,17897183656,17797183656,2888000000000,1.3607311970188722,-1.870173890564745,0.7221301518848864,-1.8859597596937403,0.7439587438568444,1.3633569891762987
0x8f9088f2c9bebe67bc86f96e3793839212822df7eb0d809fe130b3e1a8ab811a,108,19000004,21000,18797183656,17797183656,21000000000000,1.3978964447970479,-1.870173890564745,0.7221301518848864,-1.8874529375002618,0.7290561970809724,1.400971306970651
0xe08dd7ff0792e124e63c59970adc33ecd19cf5db2e088ef1d3094177454ea103,126,19000004,22744,18297183656,17797183656,11372000000000,1.4016367366294067,-1.870173890564745,0.7221301518848864,-1.8966036528454824,0.7439832294842227,1.4056699787331906
0xdaf9ac9ddc80b0eb72f9378943978f8f9a08c0dcd916c28b0453909e2550506b,154,19000004,44171,17897183656,17797183656,4417100000000,1.4293437108264722,-1.870173890564745,0.7221301518848864,-1.8951380759577805,0.7434313325587069,1.4329735473454304
0x73fa1d646fa8a6590c22396361d5c987f5501db7bff412f6ae645c50138a3708,28,19000004,21000,26000000000,17797183656,172259143224000,1.5662296239966191,-1.870173890564745,0.7221301518848864,-1.910709588220469,0.7462101253166011,1.5718838522961391
0x15703a252fd4f7c1ed56472c78b7472084cbf6e813b786f756045242e626888f,181,19000004,46724,17807183656,17797183656,467240000000,1.6959072217473032,-1.870173890564745,0.7221301518848864,-1.8772196816494384,0.737626626402711,1.6973807424852527
0x43a5dcf68131f0e22c248254d3dedf0cf22840a7aae00510f4a4e98216bd0201,15,19000004,54350,27858348759,17797183656,546824323348050,1.7391568365768526,-1.870173890564745,0.7221301518848864,-1.9066332174816398,0.7378071084971666,1.7440962445816126
0x8b26032a0b888c90a8a3751ea7fd7b2a6703e7e0030b9830a4f03411f1780005,58,19000004,21000,19797183656,17797183656,42000000000000,1.7975261858184535,-1.870173890564745,0.7221301518848864,-1.888568877650329,0.7364140485820434,1.8009797816841515
0x92bf04ba805c5ef9cec415c6247b9765f751852e6402fafbbf62da653050f6e6,183,19000004,47095,17807183656,17797183656,470950000000,1.8124270805345524,-1.870173890564745,0.7221301518848864,-1.9103659725262063,0.7464214310495375,1.8181176787424562
0x46d8d59679f457ce81d94a51f39a4428e43b85c303a56abcd9319e0f2b0084dc,111,19000004,21000,18797183656,17797183656,21000000000000,1.820658039452606,-1.870173890564745,0.7221301518848864,-1.8920180367429473,0.7375424849441043,1.824929013426299
0xcf348794878c24edb65f540b8902ee0251acd81e6955785cd6c4bc3f20fcc0b9,91,19000004,22200,19094358656,17797183656,28797285000000,1.8890360956536911,-1.870173890564745,0.7221301518848864,-1.8860336686423844,0.7389540950610191,1.8908370998618336
0x7311bbd8b6500cfcbb3f8796f3173c6c19e6eb7b2b32fd8f02dbc3b3def84575,5,19000004,112353,17797183656,17797183656,0,1.9065463351698635,-1.870173890564745,0.7221301518848864,-1.8811660964216783,0.7332100324580823,1.9071423558045333
0x372c17d384d394e298d883542cfad375ea59e3e592434bd66d7f949354415bb0,1,19000004,124416,17797183656,17797183656,0,1.9340570473873662,-1.870173890564745,0.7221301518848864,-1.8893164836562457,0.733762392951029,1.9374817628543348
0x7370922c0805918ced064afe67d8c45726415b21ce538eba9a45ea2cf983a97d,38,19000004,46109,22000000000,17797183656,193787658805496,1.963546572423474,-1.870173890564745,0.7221301518848864,-1.8915803868911658,0.7394441445429093,1.9675616711947208
0x372491d8157d55f67c34a039056cbaac09328510d66ad72e4857a8eb275817b1,82,19000004,22200,19094358656,17797183656,28797285000000,2.013054722712886,-1.870173890564745,0.7221301518848864,-1.8925876269441133,0.7324926021120518,2.01640824933583
0x1dbc7a18a64860eb33c83450272dce41aa6d6c89fcc17364a4cda69c8f2c6662,98,19000004,21000,19000000000,17797183656,25259143224000,2.1091761371540656,-1.870173890564745,0.7221301518848864,-1.8859958872310436,0.7343192891615421,2.1117699554823277
0x08a569f451b60e79904caf7b862572cfdeb6b7a78b6734b84a0e05a7435f2840,119,19000004,52077,19797183656,17797183656,104154000000000,2.142377438715727,-1.870173890564745,0.7221301518848864,-1.899470353814414,0.7446287063760004,2.1478982255558385
0x140aec00da81443caaf2d51899e5bb34915e8f5e4ac0dd7edd248323d721710b,182,19000004,48561,17807183656,17797183656,485610000000,2.180363831463972,-1.870173890564745,0.7221301518848864,-1.8844097225567489,0.733394252478706,2.1828848504840725
0x40b7b33cb8c344619af54b964adfcade2e8698de6297c11b6db7119dbebd1a7b,70,19000004,22200,19094358656,17797183656,28797285000000,2.214955276363227,-1.870173890564745,0.7221301518848864,-1.896271491649647,0.7407029610571519,2.218209009988848
0xed6cf38683a5a97a76c98837723b7a5cf2c1c8650e27113e0d8cbcdfad041842,143,19000004,22744,17897183656,17797183656,2274400000000,2.288729984928126,-1.870173890564745,0.7221301518848864,-1.8949700266334182,0.7312174223186924,2.291538300931485
0x2e508efa491afe5d0dfbe7ea9e901844bf1f75a5871b109ba68c3ffdee9f8f71,135,19000004,92374,17912183656,17797183656,10623010000000,2.426882511222046,-1.870173890564745,0.7221301518848864,-1.900054752737633,0.7451357686251132,2.4313356174984038
0xf2d0f81dd902a3378587f74ee44b9f15141d658cbc2fa19de3e76026aa6167e5,139,19000004,21000,17897183656,17797183656,2100000000000,2.5358208505152975,-1.870173890564745,0.7221301518848864,-1.9111544067006052,0.7466101100117319,2.5420907174599727
0x3e9046f8f8e1a73bbcad651c4e797bab928bc4e2c34738d68e0f5bc659761259,11,19000004,199978,18178654116,17797183656,76285699649880,2.6249884232383747,-1.870173890564745,0.7221301518848864,-1.8938435734423367,0.7456281083393645,2.62927791138283
0x686f0ff635a9ed68df837bc6953bbfe305969d5872d4353d8489f1ecc0a46a71,149,19000004,21000,17897183656,17797183656,2100000000000,2.632851564344761,-1.870173890564745,0.7221301518848864,-1.9191458528755279,0.750793009161962,2.639743196259061
