transaction_hash,transaction_index,block_number,gas_used,effective_gas_price,base_fee_per_gas,earn_txn_fee,init_time,mu,sigma,est_mu,est_sigma,est_shift
0x48a446ca32bd06792196e99c96b0f28efd145980b16f19993193b0a888570342,72,19000068,52431,18402325426,16402325426,104862000000000,0.2998987922726788,-1.870173890564745,0.7221301518848864,-1.893454353250331,0.7412953955430905,0.30277726862482146
0x7ec9f30d29ed5e6b1b1b296acd8778a19601bea9f0905e7324042cbadaf940fa,37,19000068,21000,18402325426,16402325426,42000000000000,0.39457936223937473,-1.870173890564745,0.7221301518848864,-1.89358487838349,0.7378360722870914,0.3981425717281376
0x100ed88325501bed722e7a54fedaafac882c2f596e9cefd9b5bacbeeb5aaebbb,32,19000068,46577,19402325426,16402325426,139731000000000,0.45740146286993877,-1.870173890564745,0.7221301518848864,-1.885225730445247,0.7410514818108626,0.45976237892227634
0x97e62c63a2d7c93357d85b7aba9f30cdf024b519985c1747c01e1ccdc9654949,114,19000068,21000,16528763016,16402325426,2655189390000,0.4872193232406672,-1.870173890564745,0.7221301518848864,-1.9035141462562915,0.741809863146143,0.49144103971425096
0x63a549a00ffb8c4a8099200df3671b46e7706efe2db1d0b05716ce4e535dd015,66,19000068,41309,18402325426,16402325426,82618000000000,0.5166412118517103,-1.870173890564745,0.7221301518848864,-1.8591235490893367,0.7245184976285607,0.5168113594762149
0x5d1fcb895f69e5ab8fd00d0a2163da5ef7f265f3fcc2168ed124227ae8fb0cde,0,19000068,134692,16402325426,16402325426,0,0.5226160381146188,-1.870173890564745,0.7221301518848864,-1.906316280815933,0.7492718668412066,0.5266370652984755
0x4c25ee69e59bc429b1e0d9829936fbf5ca3a153ac849f228cfbb7bcba2c56af1,89,19000068,104589,17902325426,16402325426,156883500000000,0.5707813114301481,-1.870173890564745,0.7221301518848864,-1.8713336298322814,0.729305633951591,0.5715283401161881
0x1c65483a0cb0f3761dd8546e0b4ee65e175f60ecd3749394ad5bece0d5ad95a0,35,19000068,329625,18530585397,16402325426,701527692940875,0.6332390637191776,-1.870173890564745,0.7221301518848864,-1.901927266585768,0.7448582235505792,0.6380677489708857
0x3c3dadab33a74c4caf62a46a4232c4ebc0eae7a4b5befe99e20e8cc682eb07bf,48,19000068,21000,18402325426,16402325426,42000000000000,0.6529537538895762,-1.870173890564745,0.7221301518848864,-1.878466797194277,0.7325886409356103,0.6542303699695509
0xa2f950218474039934a5e77e9888ab5be19dacd55efecb893a47a8e975914ba5,131,19000068,90017,16502325426,16402325426,9001700000000,0.6660373301128795,-1.870173890564745,0.7221301518848864,-1.9042976502995204,0.7444673119684306,0.6702098762380096
