transaction_hash,transaction_index,block_number,gas_used,effective_gas_price,base_fee_per_gas,earn_txn_fee,init_time,mu,sigma,est_mu,est_sigma,est_shift
0x2e5dea29b15d1ca0759f69727f6d0de00ecaa5931bafd8473701897f0fc85d73,48,19000070,46479,17587852656,17287852656,13943700000000,0.4649292358716104,-1.870173890564745,0.7221301518848864,-1.8789717451721943,0.7329607861322347,0.4667811046561946
0x736a2ee9c8ebb8b2f604424671727eaf696cb8a83535faf1fcd5815588d476cc,67,19000070,46488,17387852656,17287852656,4648800000000,0.4858344110822421,-1.870173890564745,0.7221301518848864,-1.882645588910224,0.7378323520325918,0.48803353118139664
0xf4d2aaf9ae6ad4b419357e55f524565055e764e947f4b99e6f7ebe5b604ed76e,19,19000070,21000,19288852656,17287852656,42021000000000,0.5353277061432613,-1.870173890564745,0.7221301518848864,-1.8877182310402725,0.738325483367248,0.5385697731921275
0xb285c4e0143514e52fa5c99de3e1f2f7ef383a363c0b294a39277169d16bc791,37,19000070,62344,19000000000,17287852656,106742114014336,0.7125833226489253,-1.870173890564745,0.7221301518848864,-1.8988999773821642,0.742792719769367,0.7172330428171375
0x8d244a674bb7fd8ec89f6877a235e884b53b7f59ef97d3e6c45bfe15b65dfb68,84,19000070,2816388,17387852656,17287852656,281638800000000,0.7213824152790478,-1.870173890564745,0.7221301518848864,-1.889761426260685,0.7330681806185316,0.7242502687475707
0xac749ba5b4b1261bfd65eb0cd751cb7c3b0320a922f71cf0b71b6cef80ad7854,43,19000070,21000,18287852656,17287852656,21000000000000,0.8725575805036803,-1.870173890564745,0.7221301518848864,-1.8995080862771538,0.7454496103568695,0.8763491927034599
0xca7dcb3200a136a3dcb9cbf91d6f55f0f86b87b74b4a5b737f22f15b9de0ec1e,35,19000070,41309,19287852656,17287852656,82618000000000,0.87466863984679,-1.870173890564745,0.7221301518848864,-1.9064870655679795,0.743221833017867,0.8795858033858054
0x31223de88190f97d4ac24df77ff3db89fa73d8b53d5b8f7c1403e5c89d1a9574,54,19000070,251404,17387852656,17287852656,25140400000000,1.0085560740846464,-1.870173890564745,0.7221301518848864,-1.8840703464399868,0.7366753402160826,1.010634281664023
0x28d7f910f12e3e6631b3b53674836e1a7092f846f2d4de7298de9a7948bdcc8c,65,19000070,22744,17387852656,17287852656,2274400000000,1.1344258051354248,-1.870173890564745,0.7221301518848864,-1.889374360754561,0.7354185399592781,1.13791383328026
0xd5f1ecb524734556c7f9619916022b821c15f53c598d8b6fe16aaf0aa54b3e7e,36,19000070,41309,19287852656,17287852656,82618000000000,1.2828435532636941,-1.870173890564745,0.7221301518848864,-1.8844803915812778,0.732593743758778,1.2857304882552707
