transaction_hash,transaction_index,block_number,gas_used,effective_gas_price,base_fee_per_gas,earn_txn_fee,init_time,mu,sigma,est_mu,est_sigma,est_shift
0x4b99bc05f27f05ed36fc554ab735e96068533534e918d09b14f8650306d98c67,150,19000005,22200,19221718416,17924543416,28797285000000,0.02023413497019355,-1.870173890564745,0.7221301518848864,-1.9116677172592724,0.7529997479974929,0.02688832880636388
0xc1627e9217cd0f0659846a63782962dd972b488439b114ead09aed2d00d29584,257,19000005,22200,19221718416,17924543416,28797285000000,0.036117314172583015,-1.870173890564745,0.7221301518848864,-1.8899317346260303,0.7358871547333501,0.038650411529021156
0x56f6a46adbb282ff54d786ba3649b70b0fd85c16932f2d919a4f0f2f9160ad8f,45,19000005,351366,18024543416,17924543416,35136600000000,0.050318269197180854,-1.870173890564745,0.7221301518848864,-1.8951019778799925,0.7378413829094126,0.05384310272539097
0xf6f23e6109606bf2dcce3767ee09a3f30062b4bde8bc704d19bdcba1e43521dd,123,19000005,22200,19221718416,17924543416,28797285000000,0.0752377135420943,-1.870173890564745,0.7221301518848864,-1.8776498995313464,0.7301460095875386,0.07636367742590183
0xba82c130940727c5488c082150fd6327a441435911c4a5df7d5f7455294f528c,41,19000005,21000,19924543416,17924543416,42000000000000,0.1335704009603793,-1.870173890564745,0.7221301518848864,-1.893960670963807,0.735122882110872,0.13701912555860798
0x0d4aff436f3c384460f7b02bc1e6d3d406624e138624018c36a25b9be111446e,300,19000005,22200,19221718416,17924543416,28797285000000,0.15547995480685683,-1.870173890564745,0.7221301518848864,-1.8836582965211588,0.7275569297698065,0.15741445208920968
0x41f27be4cc01d21ead1a5f75bff78c71897da090d0e26c6c710b7b2a75415f58,366,19000005,22200,19221718416,17924543416,28797285000000,0.16070489732435833,-1.870173890564745,0.7221301518848864,-1.881386339455747,0.7338726260368656,0.16260080647479994
0x8620b9b1eac31a9b4e4724acb2289b03c05e6d3955c2153392fbcb0402e5c0c6,423,19000005,32947,18224543416,17924543416,9884100000000,0.18231446355023806,-1.870173890564745,0.7221301518848864,-1.9076654973140914,0.7455760558477489,0.18753743967628636
0x263617506eadd285305db6e8e5b28c1f70a0db200b2ea2c143fff8b75ebe048c,57,19000005,22200,19221718416,17924543416,28797285000000,0.19267402742996342,-1.870173890564745,0.7221301518848864,-1.8863873428392162,0.7420792355883445,0.1967357342867104
0xf5420f65586b4b71aee755e13ae01de497eb656464b186a007ae2585e88e9047,359,19000005,22200,19221718416,17924543416,28797285000000,0.20263033463932345,-1.870173890564745,0.7221301518848864,-1.9009890794520468,0.7454827786021041,0.20735797005173637
0xa306d87a643a871ad25f09d7a01a3c5be38edeb04843c484749df15dba902b35,10,19000005,248428,19205713416,17924543416,318278500760000,0.2072009397172212,-1.870173890564745,0.7221301518848864,-1.8950748233471617,0.7407207774638463,0.21018258561444847
0x4b1326bb3aa5998a0eeb60aafbe7e39505dfdf002e9f5fa95d9422b20fe0b31c,194,19000005,22200,19221718416,17924543416,28797285000000,0.23118372061381542,-1.870173890564745,0.7221301518848864,-1.875773934477473,0.7243614064093373,0.23181532224381785
0xa9ad5478ec9413c1e488b51ac307ebb543f671397c9b490fad22bc3faec5ec84,409,19000005,156503,18024543416,17924543416,15650300000000,0.23656620148963947,-1.870173890564745,0.7221301518848864,-1.903512379348829,0.7475449949445263,0.24171751806756153
0x367591081a4da536d8e0d4ba9e43ec4e303789c67ce5b63d679b301a67d40861,91,19000005,22200,19221718416,17924543416,28797285000000,0.23811940935233844,-1.870173890564745,0.7221301518848864,-1.917466478374245,0.754604530150169,0.2446963160413037
