transaction_hash,transaction_index,block_number,gas_used,effective_gas_price,base_fee_per_gas,earn_txn_fee,init_time,mu,sigma,est_mu,est_sigma,est_shift
0x65ca09f22cfca562f1c9118bb18299055ab787bc9ecdf415e439b4785c250928,55,19000051,21000,20377961448,17452299657,61438897611000,0.056611222726195454,-1.870173890564745,0.7221301518848864,-1.8847625300236288,0.7374960703338018,0.05956109537058135
0x25ed200ae238a35d8709c2cdf6032998f23f514efd9384fbe778f6e76ee227a2,120,19000051,24315,17552299657,17452299657,2431500000000,0.0656967900996106,-1.870173890564745,0.7221301518848864,-1.911357039032004,0.7508232119205914,0.07114800398017088
0xbec4a321293f91c0ba5d5ab931dc7a5bf4aa965d994c5768c0e43c66283e8ea8,38,19000051,51438,27452299657,17452299657,514380000000000,0.09127181657657157,-1.870173890564745,0.7221301518848864,-1.8969773728190904,0.7348063115479565,0.09495822231969892
0x5bad99fbd8e41cc3c378b30a31567d99709d309d1897c3dd863276db8f51c4e6,91,19000051,29830,18494091177,17452299657,31076641041600,0.16402875040890752,-1.870173890564745,0.7221301518848864,-1.8813643303945105,0.7334238109507075,0.1651888953959842
0x0a7bdcbe42b8ab0093e31812d4d0b8878971bb8353d7e6263b29667f7bdd0c37,7,19000051,156575,20452299657,17452299657,469725000000000,0.2093761044574336,-1.870173890564745,0.7221301518848864,-1.8887377820658842,0.7399356644134488,0.21218729304733158
0x3fcf443ebcb59a994be99cce7af98fbcd6075709f5de43077a5f0e703bbef353,89,19000051,21000,18494091177,17452299657,21877621920000,0.2162480076335127,-1.870173890564745,0.7221301518848864,-1.8893188090134199,0.7396339156108769,0.21887916945495664
0xc203685db5bbf7155fa6cfdce3565890c9eddf61953ef389c51e3b4c67f427c3,79,19000051,46085,19136209547,17452299657,77602987280650,0.2315824583981514,-1.870173890564745,0.7221301518848864,-1.908971890946908,0.7483841580987531,0.23703045967354905
0x97df45b206c8827294110d2b3e15caabc916d4d59b5596b75d821c7fd3e7920f,57,19000051,21000,20377961448,17452299657,61438897611000,0.24740526168431698,-1.870173890564745,0.7221301518848864,-1.8904861052042976,0.74021323906329,0.25106904055378637
0x84d08d69409b04c05513d7999ca8bcdc12029b3272f608e9930bf0df76f8e372,84,19000051,46109,18771859520,17452299657,60843585723067,0.3464420934978891,-1.870173890564745,0.7221301518848864,-1.891023798211549,0.7339701561593955,0.3493277546800383
0x00d604f97fba283523beb2ef04c9efde5e6f130bd5e637214e2c95cb528b27a4,81,19000051,21000,18952299657,17452299657,31500000000000,0.44532744885355235,-1.870173890564745,0.7221301518848864,-1.8975224203413545,0.7417982690154168,0.4491894884254609
0xd51dd88b3e16bd9a25e15791c325388a9256738a93ed083fc492fe2d0af87378,42,19000051,52169,27452299657,17452299657,521690000000000,0.4526062842912695,-1.870173890564745,0.7221301518848864,-1.8794273217171271,0.730319423309649,0.4541530554913598
0x1bd53b9bc51d2d6dfbd7ecf75776f6c90994a7bdb889c88133cbcc48ee814a1e,102,19000051,21000,18000000000,17452299657,11501707203000,0.4640646437125624,-1.870173890564745,0.7221301518848864,-1.922164271136975,0.7480324702384382,0.4698772986151918
0x285d63df5303cd93b78da6fd57a176f4a653a112c3d9657433023eba43730830,122,19000051,218339,17552299657,17452299657,21833900000000,0.539626898740313,-1.870173890564745,0.7221301518848864,-1.8917678031044853,0.7399348375372861,0.5427727143981479
