transaction_hash,transaction_index,block_number,gas_used,effective_gas_price,base_fee_per_gas,earn_txn_fee,init_time,mu,sigma,est_mu,est_sigma,est_shift
0xa4585153ea8ea5a38fad652b6b3492f080bb8234888f80b08c92a0a1a2b418bd,38,19000074,47188,23175717687,18175717687,235940000000000,0.0832050643904858,-1.870173890564745,0.7221301518848864,-1.9243677856211485,0.7566005522040917,0.09052401916612957
0xa16738261775d137ca9f37773cb878a0ad95b5506c2941736c2e065767673c2b,115,19000074,21000,19175717687,18175717687,21000000000000,0.15007945065241657,-1.870173890564745,0.7221301518848864,-1.9014120041850897,0.7435454264722583,0.15558287883468605
0x2074580b2fcbf6ee8906e6884db6b3213f4377978a522a71143251252284f2f9,97,19000074,21000,20175717687,18175717687,42000000000000,0.17156472093416308,-1.870173890564745,0.7221301518848864,-1.896757140241976,0.7364478771457237,0.17601542970676662
0x5ac7ac05a13694bf0b473f75272d9d4bbcf1d4f359f8bcf060f9e74e7a2759c8,27,19000074,157010,23175717687,18175717687,785050000000000,0.176178930952414,-1.870173890564745,0.7221301518848864,-1.8863034989068672,0.7376187894904019,0.17880781265087473
0xe7bfba57bcd1987d32e2fd2d8cb9428069a6a6cb90a1b57a15e143fcb47fa089,50,19000074,44503,22361137617,18175717687,186263743144790,0.2185846268277114,-1.870173890564745,0.7221301518848864,-1.8879669353368438,0.7349218921460906,0.22094969260828862
0x6724e73f984aeaf91562e21fb3608f99d269884d87d73fe10b922c6500b53d57,5,19000074,144352,41751729920,18175717687,3403244517858016,0.25175104006700577,-1.870173890564745,0.7221301518848864,-1.8893894412489138,0.7320015165656562,0.25440795826447926
0xc1032677209730121bcb4b82d6b26f5e8f15738f696bfca2edb70a587ba313af,91,19000074,21000,20175717687,18175717687,42000000000000,0.2830269161509755,-1.870173890564745,0.7221301518848864,-1.8928597202189037,0.7353751658608093,0.28735182844970214
0xaf484e3d97d948f32eefb0e585e2bed8263b521bd252c6ada47dc60a7629808c,106,19000074,21000,19675717687,18175717687,31500000000000,0.309139597294414,-1.870173890564745,0.7221301518848864,-1.9023149515538904,0.7441152880666232,0.3132531560920371
0xdf3b31f98163f9adddc4f47d67ee8648782388c0124bc4c89b5d2f3276558f35,111,19000074,52321,18606260090,18175717687,22526409067363,0.4682814738737693,-1.870173890564745,0.7221301518848864,-1.882051866467231,0.7361432643615176,0.47054250034703804
0x13830769b36eb2c2937b8648d257509f332488d167c1c3c47744f27db56d6663,58,19000074,46628,21175717687,18175717687,139884000000000,0.6006270450739102,-1.870173890564745,0.7221301518848864,-1.8941234696780886,0.7410100751861561,0.6042482215922333
0x96c39c8118475eccd3a6e3cedc318bfe7de437a815705e9c2cf01dd5880b03b4,70,19000074,41309,20176717687,18175717687,82659309000000,0.6088962726388871,-1.870173890564745,0.7221301518848864,-1.892824610107471,0.734058454846145,0.6114111232195305
0x9345058ba6903920467944591634b5581938007eddde11c8f7922791a906cadf,68,19000074,49806,20178717687,18175717687,99761418000000,0.6662954592942025,-1.870173890564745,0.7221301518848864,-1.8960217852007217,0.7404119590807823,0.6706433651967882
0x36c92d459f39f0c35a129c43adc755fec609918535cdb5a6cec0f7a0beb8f99e,40,19000074,47188,23175717687,18175717687,235940000000000,0.7643381990895519,-1.870173890564745,0.7221301518848864,-1.8890287356043312,0.735988946815453,0.7674245278601115
0xa6becb2aa5a7d55ea14a60fc6b320c977c9370e5b7260afc03b46ff202f3efb0,175,19000074,41309,18185717687,18175717687,413090000000,0.8723507399921724,-1.870173890564745,0.7221301518848864,-1.8883823110422127,0.7356893208478004,0.8753406116040321
0x79d523e83007eb00f5190b401067db362930dba5674f2f90c5d0e683d0e0ad47,117,19000074,21000,19175717687,18175717687,21000000000000,0.8806115950267137,-1.870173890564745,0.7221301518848864,-1.8970992565954883,0.7427698601648727,0.885782778126398
0xdda12a1e313850a9ebf452be35bcb310182bd13723c00074ed576cc2cf8675f4,119,19000074,241814,18260531028,18175717687,20509053240574,0.9287063464445175,-1.870173890564745,0.7221301518848864,-1.8906703923665018,0.7354711971875095,0.9313827897604785
0xfe72244bf7a9e757a9d7805048c476925d3435dabbe64088243f8758dce0a43e,183,19000074,27329,18175717687,18175717687,0,0.9381566917266824,-1.870173890564745,0.7221301518848864,-1.8866046315260543,0.7387684485962979,0.9404033911578791
0xfd103da4d41c355555552910ad287a0bdfc21a4fa80583a5e86c8ee34fa96eef,169,19000074,21000,18225717687,18175717687,1050000000000,1.0165655007324546,-1.870173890564745,0.7221301518848864,-1.869272864582273,0.7192957042436857,1.0169011310151108
0x2aac1bfff4bd43568fb7985e855aa7829ef14149f2926b7e9733697c260236a3,165,19000074,21000,18275717687,18175717687,2100000000000,1.1734379967954567,-1.870173890564745,0.7221301518848864,-1.8978229679810008,0.7432264223297631,1.1772333070123642
0x63228d38a4616e1772619aab393a6a91ca937ff7007f2e99a1f235812af9d956,143,19000074,73502,18275717687,18175717687,7350200000000,1.1793530384754063,-1.870173890564745,0.7221301518848864,-1.8989902278383652,0.7424184766164496,1.18351620618365
0x2bb73b3c77d182adfd13e8097e0071801f8029562b9e334141d4c4e71f2f3830,83,19000074,62260,19000000000,18175717687,51319816807380,1.1870577906774153,-1.870173890564745,0.7221301518848864,-1.8886759801505788,0.736914623865811,1.1906121781492596
0x99cde1ca8d736f21633e65b6c8198648796002eb743283549ab17c32561e244f,153,19000074,45038,18275717687,18175717687,4503800000000,1.2497644685727618,-1.870173890564745,0.7221301518848864,-1.8850987600454656,0.7393504238933923,1.2524567171795238
0x8ec3b6b5307ed6ac5573f5d72ec39c1324791c2530eb81582ef5d54025369979,154,19000074,41297,18275717687,18175717687,4129700000000,1.283575381662061,-1.870173890564745,0.7221301518848864,-1.8849476736446062,0.7302496290004308,1.2852127642006161
0x84147e6f8c332c5d8cf0ab4a51075f17221e39b3c1f2a611b98f94113444c726,22,19000074,398092,21912637233,18175717687,1487637775906232,1.4905978995781966,-1.870173890564745,0.7221301518848864,-1.91731356052269,0.7583216548368952,1.4972777785228821
0x7804638ef12230a9519c50719799554d6577ea6c4f183cdf7f5c9839c28cebe6,150,19000074,46642,18275717687,18175717687,4664200000000,1.6312019210177904,-1.870173890564745,0.7221301518848864,-1.8883987893959862,0.7318108146180361,1.6336707564296862
0x9bd29053db738fc4f0faafd43c9b8ebf67a0645a09ff66f6172c8799e0ce27c6,45,19000074,46888,23085047179,18175717687,230188641220896,1.7864885585191903,-1.870173890564745,0.7221301518848864,-1.9104226906645647,0.7467899589387069,1.7920111084597383
0x1f250c6679453fffe40cc8b98991b55c90d2f383fb707889aac7d09d6b7c0f2c,41,19000074,47188,23175717687,18175717687,235940000000000,1.9042440470412938,-1.870173890564745,0.7221301518848864,-1.8770650212951325,0.7315427583342139,1.9051406394225257
0xe142aad9e7784d4909a120f21b538cb8d5fcb16372671c720216abe1cc6882cb,113,19000074,21000,19175717687,18175717687,21000000000000,1.9472224730930185,-1.870173890564745,0.7221301518848864,-1.8939954367583818,0.7321498397489012,1.9499343445678976
0x5beadbbd06c8632d65263b8dba87dce026e6154e58fecd79abbd73be4331c3ba,108,19000074,301338,18275717687,18175717687,30133800000000,1.9921051942812356,-1.870173890564745,0.7221301518848864,-1.9024320449135421,0.7434825469597784,1.997028104281841
0xc4690d0c1a3fd0def0e0e177db8252397573fb17f6ff9baa18b2117de7ece499,90,19000074,21000,20175717687,18175717687,42000000000000,1.9989246528087814,-1.870173890564745,0.7221301518848864,-1.8966301153998153,0.7338941143004432,2.002498340995188
0x2412e3c522babb6fd352f7922123e4e7dead71d65232a8e4ecffb5c1ddbf5bd3,118,19000074,21000,19175717687,18175717687,21000000000000,2.12010854913603,-1.870173890564745,0.7221301518848864,-1.8976611787985769,0.7344492167417428,2.1240085932248154
0x76739ee7d944dc517b88f066da8f1900b5c586161eff9551241be1e9733f119f,133,19000074,206444,18225717687,18175717687,10322200000000,2.307079471616568,-1.870173890564745,0.7221301518848864,-1.902753838414194,0.7432093003478144,2.312408895409351
0xbbc9351215dcf7806e084526d8d8de0a4c9f321149c911d9dc675b63507527ef,15,19000074,167421,34175717687,18175717687,2678736000000000,2.395251194050924,-1.870173890564745,0.7221301518848864,-1.899940036260525,0.7415259441919926,2.3997060910519536
0x56710439c16514031dc4c7f9b8082d1155d0ac64cb3015809867db688aa258e2,2,19000074,165293,18175717687,18175717687,0,2.450573963424012,-1.870173890564745,0.7221301518848864,-1.8882324532249537,0.7368457549820537,2.453288017722739
0x1f091da6320bc6ead8e39364efd4e1691fa590edcd2d6be48541ef2e0ea92762,32,19000074,42646,26175717687,18175717687,341168000000000,2.4537680489505154,-1.870173890564745,0.7221301518848864,-1.8859955894281784,0.7353250916435274,2.4555986778582857
0xbfd48f833000afa77e1a60f1752dab3bffa6220577c001f61e9ba08447e2fd67,37,19000074,47188,23175717687,18175717687,235940000000000,2.5686569139523585,-1.870173890564745,0.7221301518848864,-1.8678275394181512,0.7309143956179326,2.569689968617605
0x5bb6d1795069a6ab3fca58716f194c2528d9b3368b12cd93f44a1eb3a417a0e9,66,19000074,41285,20757423120,18175717687,106585708801405,2.6113965879484122,-1.870173890564745,0.7221301518848864,-1.8891429294297697,0.7406503749446762,2.6149063490920508
0xf6d44e5580fba8b61de3c2ec316046222445d7b48a89c2d072c323de89ddad50,34,19000074,21000,32000000000,18175717687,290309928573000,2.699533953157791,-1.870173890564745,0.7221301518848864,-1.891838281034479,0.7373743435673213,2.7036962805100844
0xc4ffba037050984ba493531d7051900be29de2bf687e1de7d328fbd463d5bcd8,78,19000074,29468,20175717687,18175717687,58936000000000,2.7436546071056735,-1.870173890564745,0.7221301518848864,-1.884161145032942,0.7304916219405667,2.74728013603732
0x1a0142d722231c17560856e48290424a4ca4968fc6c88b1fa21f7f6f891c5a46,178,19000074,41309,18185717687,18175717687,413090000000,2.8738647438580767,-1.870173890564745,0.7221301518848864,-1.8828012306528275,0.7241200626760401,2.8751924520173873
0xf96809b84dcdbf671c9c8cd82c643b49bdad98687e36a0fae8febf08020ae6b8,55,19000074,46628,21175717687,18175717687,139884000000000,2.934619029067217,-1.870173890564745,0.7221301518848864,-1.8967482181034845,0.7377612631258257,2.9377024626984056
0x7d0480c94b81ce5e62925fdfd8ca6f863d99d304f87182137dd2f91e70bcec08,77,19000074,63197,19175717687,18175717687,63197000000000,3.1038430888432993,-1.870173890564745,0.7221301518848864,-1.9091474090598228,0.752027170659903,3.109376341574411
0x7e00aba57766972361842a4e63ac5d95fe56d51aa2b70d2cd55e6ebb4c1bc46a,156,19000074,233611,18185717687,18175717687,2336110000000,3.151552452904272,-1.870173890564745,0.7221301518848864,-1.8931092361335817,0.731309452509729,3.1551911740292002
0xc51ae9b8f5183c6cc3f71dca83db220b74114fa875d8aace7ec72b5a2d69c4b0,25,19000074,157010,23175717687,18175717687,785050000000000,3.159317189525378,-1.870173890564745,0.7221301518848864,-1.8830017533050118,0.7269830757400829,3.161362408814012
0x97aa13387c9ceb2475fb75099361f15a3e0be031ee008996851e4c19df97b87d,13,19000074,192609,38175717687,18175717687,3852180000000000,3.1703942708697577,-1.870173890564745,0.7221301518848864,-1.8927549981785488,0.73628677078481,3.174519157225955
0x37785ead8aba59e0a757a40018db5a3d15705e2c41b301a672889aa6dc1731b6,100,19000074,21000,20175717687,18175717687,42000000000000,3.2518146622774537,-1.870173890564745,0.7221301518848864,-1.8986519141633416,0.7341344575157682,3.2557303380612277
0xeb9022561d7d4150ecd91056dc94bc2af426e3d9711981583036858fc08f3c71,26,19000074,157010,23175717687,18175717687,785050000000000,3.3139546186522817,-1.870173890564745,0.7221301518848864,-1.891348400243114,0.7372149321620987,3.317461307750781
0x48fd06b1463e43041b0b175b1bfdb628593551a7f5f64910cf851d1d89ab9693,62,19000074,21000,24260531028,18175717687,127781080161000,3.3898122686579,-1.870173890564745,0.7221301518848864,-1.8915099077737334,0.7317808954568108,3.3931909315542286
0x72c9a4062d2d2dbf51f55f400a60709744e61ea35b5fd8890e9e154e8828c047,109,19000074,27329,19175717687,18175717687,27329000000000,3.3943312112184576,-1.870173890564745,0.7221301518848864,-1.880448172642063,0.7307978635746866,3.3961520935537877
0xc5a18ac6988670a5574d4f0bd8307f1e397bc112ef5a77713825b06219d7020d,158,19000074,22744,18275717687,18175717687,2274400000000,3.42201799320867,-1.870173890564745,0.7221301518848864,-1.880997865440661,0.722874126426661,3.423444022927531
0xc8664ae2f8ae678d77900f27312836e9ae99b4cb447cb981b2db5a06a0ecb796,161,19000074,21000,18275717687,18175717687,2100000000000,3.4298408137660767,-1.870173890564745,0.7221301518848864,-1.8801806588975565,0.7399572013450938,3.4321485384900923
0x377915dc3972342d06860789120956330359b71720549fe8ea7edebee30d6924,152,19000074,46383,18275717687,18175717687,4638300000000,3.44719385540479,-1.870173890564745,0.7221301518848864,-1.8617484843611714,0.7255455946267638,3.4470319346735754
0xdb7481ce8c9ed358f33f55583aa8ba8ec3a848e93471ff6b4d10d63b9cc21b06,88,19000074,21000,20175717687,18175717687,42000000000000,3.5122215807311936,-1.870173890564745,0.7221301518848864,-1.9026197125284074,0.7489388158709556,3.5183962710984544
0xd5bff34b2d47dafe7fb7c3ea55c7969944e3a5b9fd739ebf327db3c053fada50,114,19000074,21000,19175717687,18175717687,21000000000000,3.5234288007630794,-1.870173890564745,0.7221301518848864,-1.8944774986355064,0.7440502392156154,3.5273173574767633
0x7e09a74d7c5e0d7c62b68cfd9aed7a09a458ed4e12dafb8e7448c361af215ae8,104,19000074,46121,19000000000,18175717687,38016724557873,3.625424700870111,-1.870173890564745,0.7221301518848864,-1.8826021475083066,0.7315491927324015,3.62765226054715
0x0a4c4ce35a4ba38ba9b805f038538843272194b258cb6d5788d55ecb5b78781f,122,19000074,183358,18275717687,18175717687,18335800000000,3.6493502123949084,-1.870173890564745,0.7221301518848864,-1.8961972547385897,0.743508953417442,3.6537855395089354
0xde34ea5e00faeb29f7a55268aa832ed30bdd13edaeddeca9030839a6dd21d14a,53,19000074,47188,21175717687,18175717687,141564000000000,3.6500675396907805,-1.870173890564745,0.7221301518848864,-1.8963894965987518,0.7414497858601022,3.65486382849564
0xc90586bef14ce3bc8700640d55e5b3af521c023056a0307907d870ab8676eeb1,49,19000074,75375,20675717687,18175717687,188437500000000,3.6556433147173433,-1.870173890564745,0.7221301518848864,-1.9036690210900833,0.754742365145732,3.661115606411712
0xb374c2f4192487f9d112c5f09af64e364cbfd612ee2d31f8a4d9a5979400f36c,174,19000074,41309,18185717687,18175717687,413090000000,3.7279385547142043,-1.870173890564745,0.7221301518848864,-1.905313525094546,0.7506622844328378,3.732618847899878
0x12550fb26d664ab15472683cf5a0071e9c1a9d24b8cdd74b3fbeed699367ca48,59,19000074,46628,21175717687,18175717687,139884000000000,3.7639441190291785,-1.870173890564745,0.7221301518848864,-1.887621984641791,0.7339225116645923,3.766810388306997
0x477c109ccc6e9e61c60b1b18c344e12d191fbf277df0872d60b4ba880e225a75,168,19000074,110206,18185717687,18175717687,1102060000000,3.8092966279728153,-1.870173890564745,0.7221301518848864,-1.8922852257662963,0.7361156253981905,3.812247574727283
0x00000000a27a736152d02d6e6629527f619e9221c8d081b295f61775b8fe57f9,110,19000074,22760,19175717687,18175717687,22760000000000,3.8854188267024274,-1.870173890564745,0.7221301518848864,-1.9113623156343722,0.7558435064704453,3.8913351628948667
0xbe70f00b1e2464731e6e5c94c86e14469e05ee9649955bc3f7b880292beb419b,3,19000074,21000,322028617687,18175717687,6380910900000000,3.9371066966785078,-1.870173890564745,0.7221301518848864,-1.9109214118699642,0.7550127327311411,3.943233463177796
0x529132e23666f4b27f9cd335642d6b9ad059214fe403c5cdd1829cbe132fecb8,18,19000074,109758,18675717687,18175717687,54879000000000,3.9856518865427337,-1.870173890564745,0.7221301518848864,-1.8981491444292589,0.7497572270800084,3.9899203828350642
0xf3abddeaf9768e1ea7e6b3e844969b0a6cd9c395803cd0206224695aa9c842e2,123,19000074,182069,18275717687,18175717687,18206900000000,4.148587394200826,-1.870173890564745,0.7221301518848864,-1.8889627929859254,0.7412314837287396,4.151507165440351
0x81895f9edf595a42f63f996c746e7272e8b8a1713dadd915dae9ff031cfdb387,101,19000074,21000,20175717687,18175717687,42000000000000,4.227432994096204,-1.870173890564745,0.7221301518848864,-1.9032544153450768,0.7446362363448433,4.232658450834101
