transaction_hash,transaction_index,block_number,gas_used,effective_gas_price,base_fee_per_gas,earn_txn_fee,init_time,mu,sigma,est_mu,est_sigma,est_shift
0xf47bd5e1e6133ea58f2a6967869d700f870c4cc05d8976b89b5911d9b1cbbcbc,27,19000065,41309,18644918771,16644918771,82618000000000,0.05095685601286215,-1.870173890564745,0.7221301518848864,-1.8989528785511292,0.7431871787329722,0.05483701255326606
0xa4c4ca55f6b1ef7b0ede901b9bd950719a3af6af6418915566f64229092b3955,108,19000065,365484,16744918771,16644918771,36548400000000,0.05544752912709727,-1.870173890564745,0.7221301518848864,-1.880852840033158,0.7335410393826391,0.05706802768911984
0x8b748d402635bc43d859000a7c4f2a67944a64456083cc0bb1f4c4d79f96f1d4,64,19000065,21000,18644918771,16644918771,42000000000000,0.14742632880307482,-1.870173890564745,0.7221301518848864,-1.9030850994112245,0.7447037599382774,0.1524505813885867
0x9482f755b502f3585993922010b629e5a78659193ea108271377519cc7a6b9cb,107,19000065,21000,16744918771,16644918771,2100000000000,0.4486081371241011,-1.870173890564745,0.7221301518848864,-1.8930811023559073,0.743527579983595,0.45207897740931724
0x3d4af373686966cb756700777a62d1b8b5787524907fdd822488abda6e49cb21,124,19000065,26589,16744918771,16644918771,2658900000000,0.45558442036861546,-1.870173890564745,0.7221301518848864,-1.8996752526478407,0.7474557951328308,0.4600888140022011
0x9a6b18fce805add49280e1d5c90271ca4943df171d7ad86344d4a194e12638b6,153,19000065,1892692,16654918771,16644918771,18926920000000,0.5661996322331593,-1.870173890564745,0.7221301518848864,-1.898206996655564,0.7521847300296914,0.5717391375873576
0xd0bb7dc14a0508333623b59d51523073e6fb5b2bfc68cd6249243f704558256f,135,19000065,133047,16744918771,16644918771,13304700000000,0.577654516164174,-1.870173890564745,0.7221301518848864,-1.8770328632570916,0.7353312905418802,0.5793313580734867
0x2a28bbb8bb61af4ab4a89aa9d25a34bef3ba6b6b1f49abb5c387a5c78a38955f,34,19000065,21000,18644918771,16644918771,42000000000000,0.5778353811592081,-1.870173890564745,0.7221301518848864,-1.8992080227691384,0.7410808435286798,0.5821897619491971
0x36ab07eaa64d0b693112702a0284849f3394972facaa5881cd3ba0167712e66b,84,19000065,194094,16974918771,16644918771,64051020000000,0.5928248420098972,-1.870173890564745,0.7221301518848864,-1.9086346323432253,0.7521650216533079,0.5983641362797142
0x9c4c545c4bdcfdfdd837f3b45a076d2732083d19512990826e1c634da57ee7c1,76,19000065,21000,18000000000,16644918771,28456705809000,0.6176772206120047,-1.870173890564745,0.7221301518848864,-1.8873753279086005,0.7459279776938246,0.6217671657663422
0x37ff9e5cdd454d48930e5bb3085f95f6413cba888d8001ce2384b9b8ce3c6b54,66,19000065,21000,18644918771,16644918771,42000000000000,0.6864199152880737,-1.870173890564745,0.7221301518848864,-1.9014207172787385,0.7434042674834506,0.6910048670822012
