transaction_hash,transaction_index,block_number,gas_used,effective_gas_price,base_fee_per_gas,earn_txn_fee
0x75194320cd81de88112d0a404129d137c556fd7bc06dd6017e45808327f8a188,0,19000100,159776,248912373575,18912373575,36748480000000000
0xcc926425b9172330a9fb4a6ee8b541d44dc73d998bb12e6dae1285451936b4af,1,19000100,130631,98149688350,18912373575,10350849666373025
0x742507e7e2c90f4349627bcb2304629783297503a26a4bfe546236a36749a651,2,19000100,131954,81320433012,18912373575,8234993074949898
0x56be5924aa6b975c9060c8525a5b2f90f93dd3d00f0aad1015ce71449695390e,3,19000100,51438,28912373575,18912373575,514380000000000
0x423e427846810266e5f9313ba0c32b89f01a7aef47f8282c96605b3a8e5dd7fe,4,19000100,21000,28912373575,18912373575,210000000000000
0xbb932affeb25124c01670bfa6c8b8d1cc5dd7d7d48ebecac0986caa59c69781e,5,19000100,51426,28912373575,18912373575,514260000000000
0x241f3f72f093d28049a573b19e603cc04edd141720cc18d353d1f4f925652667,6,19000100,51438,28912373575,18912373575,514380000000000
0xa6a888d38aef1f315735925c301de81537c1b73bf70c36d932ab503459efa3f1,7,19000100,51426,28912373575,18912373575,514260000000000
0x2e8521a65731f5b64a51c4c379fdbec7f76eb099c17a3faa639ef7a1e9fb2882,8,19000100,51438,28912373575,18912373575,514380000000000
0x675a916c5f80907ab23799138008561a4d8ce69a8633732d3481dd70ffa0e1fc,9,19000100,51438,28912373575,18912373575,514380000000000
0x5774a5a4dfe309a7d7d07e1a132661f944b292dbbd9077728ec6f138e5cfe14d,10,19000100,21000,28912373575,18912373575,210000000000000
0x263bcd13b53cc5a455e690e11f0ee8a002091e8670749eae0961b296cd3714cb,11,19000100,51450,28912373575,18912373575,514500000000000
0xcf75e82425497235be7a0ce0456c8da9a3a4939fff07fae48f3c213820b1f12e,12,19000100,51438,28912373575,18912373575,514380000000000
0x9ef36842d24b15fad4ae827814c3390cf4b0687e5e4a04e588e4a1ec1e8dd227,13,19000100,51438,28912373575,18912373575,514380000000000
0xf3236288197b9f5fa0ffc5d072248ec4fd5056838c4b5f9417d6c204c43eaeaa,14,19000100,51450,28912373575,18912373575,514500000000000
0x137cf86f52d94c51ef1740e8250471795fced3f6244b77f5b2f021c7ed200636,15,19000100,63209,28912373575,18912373575,632090000000000
0x8e50c7f499e8251269f51f044e08eb24b571ad64c10a325b057675f1220a01d6,16,19000100,51438,28912373575,18912373575,514380000000000
0xd5038708127f9cdf2f6ecf2feafd4665715a48989c6b0981fd89c04bf58edd63,17,19000100,54249,28912373575,18912373575,542490000000000
0xad68955c8fbbee5974c6170c8e1d851ce56163fbca3d1845caefef5bbeb0bf8b,18,19000100,51438,28912373575,18912373575,514380000000000
0x9e4c0cfd3aca866964d03edbe05b9815d045e820a5ed1f0145491bb91b4c0a60,19,19000100,51573,21005400504,18912373575,107943677809317
0xb9badece97efda97532e4897ab35b4dda1a2e8112bed01d84707419fd625b779,20,19000100,115055,18912373575,18912373575,0
0xaeacb8268f37d1f2794102d7a2fbcf73c69b6ac76847c0ba4fc8dae8ee994d9b,21,19000100,158379,18912373575,18912373575,0
0x4f34dc4fbdcf35c7e51f77797eec745f8308fc527d7bca917fb9a0aeff953cf0,22,19000100,100586,19112373575,18912373575,20117200000000
0x72dab51f8d6803f88336c310f18f02568f5beda8dc0466d322340ea931495af3,23,19000100,110231,18922373575,18912373575,1102310000000
0xf964e8d388747f7ad9f949d693f64ce5119c3a133433a1a1e07d24beb9bf5ed2,24,19000100,134061,39956482851,18912373575,2821194333649836
0xd03d6d7d0ebbb44af180bd206a3861040bfc68abdce8e68cd801c9e980710540,25,19000100,46629,23912373575,18912373575,233145000000000
0xba5b12eee923202fb8ae5e610d924454e7c36790c373b99fff5f19d60ed24a8e,26,19000100,21000,23009373575,18912373575,86037000000000
0x146ca68795f14ca39b7edf0d3d5a2b2e1a4d2fc4c42f72b6e75fd0fbb0be9502,27,19000100,21000,23009373575,18912373575,86037000000000
0xf8239a4ed44e0eaeaad20e0a67ef7c240b926c602573b57f414bae1da0fb54e0,28,19000100,52236,23009373575,18912373575,214010892000000
0x0f55736374ba36ecc7a81dccc87c0609d4c02858da93afe37738b970fb6e121f,29,19000100,21000,23009373575,18912373575,86037000000000
0xc512d58f89661ffaf8b8572b9efd051273d18f98c41c74a10dcc01ce903b8690,30,19000100,51438,23000000000,18912373575,210259328049150
0x7be9ed66e9eee9d967d063e7b62b3c97778417ccf598948203693ad615e7e01c,31,19000100,51438,23000000000,18912373575,210259328049150
0x5032d8ed241d9f121644700a84c857674715016fe8bd5a7d004bbeec5790df44,32,19000100,123746,22862444583,18912373575,488805486955968
0x68d9b38bc37d3c586362d3e88ae828185de87e1cd9b860f57a1982606ae8b144,33,19000100,21000,22860444583,18912373575,82909491168000
0xa03917e9ab4c42b512fa1f26a7922da91a2ecce6b7319bd4f05d1bdbe1114e70,34,19000100,21000,22860444583,18912373575,82909491168000
0x3d60c40427a07b4a98443797c538daa5d519ecd39ae00e03fd65e0718c6f6377,35,19000100,23293,22759841880,18912373575,89619079228365
0x6b64eabb9ef206e9399e0965d15d7d1f17b4945e4c40d46f02bfd9212bfe2d93,36,19000100,54796,22595736118,18912373575,201833533906228
0xb34a978062a10b9657117a8e8aac7349622541b2964cbab22153707b65245e1b,37,19000100,21000,22467373575,18912373575,74655000000000
0x65e95e6855a35eb9774df63b79a47ccc81478001fb7f9608313bdb33a8f52c44,38,19000100,21000,22000000000,18912373575,64840154925000
0x39875ec247057a7e76dea80904aff2b1e4da63261b05775e81f543be7d9f9dd6,39,19000100,139977,21990519672,18912373575,430869656219769
0x6915b75e13b267c93a04c40604a4972f5844c471189d7fdefacb12957b74343e,40,19000100,156843,21990519672,18912373575,482785668291771
0x627c76849391d8277044606093f8121147606c3cb7d25395d3bc0f5166baaefb,41,19000100,262377,21990519672,18912373575,807634738492569
0x2edde6b50a07170db0bbeda870d58e219864dc820c3a30456536bf60bac36dc4,42,19000100,47188,21912373575,18912373575,141564000000000
0xb8aaf547574d8f80a58575b515b26a4af76f04fd9c5258c80a51f66a5293f9fd,43,19000100,46604,21912373575,18912373575,139812000000000
0x88c1308909785a7e9927984bc15a72292fd477f096f198077401ee44e9dcbe0f,44,19000100,57926,21912373575,18912373575,173778000000000
0xdbdee7f00b447018412bb263e40a61661725a5083c0e5d8f2ad0e0a841c62db1,45,19000100,194553,21912373575,18912373575,583659000000000
0xbe917ee04bcff822766f831ab9a2a5fb52dae8568fb6ceb7a4dc543610413fd3,46,19000100,51781,21112373575,18912373575,113918200000000
0x7f2d7cb79a834a1c98dcdc3edcc4e5120d9723dd480acb8767af8ac0b8071863,47,19000100,92452,21112373575,18912373575,203394400000000
0xfb19d0a76408ecc11fe5c135c7cfef5e1c31d74e0df1382a00d2c655e367403f,48,19000100,51573,21005400504,18912373575,107943677809317
0xc3686dc3c78653ff8ff06c8a9b7cbecf4ea0c0b4e5c95cfdc29adc50786062fc,49,19000100,48549,21000000000,18912373575,101352175307325
0x9058e43454b4488c952f89cf2d0edc71c0ef5e0c7503ca58db613f0f4480d46a,50,19000100,57097,20912373575,18912373575,114194000000000
0x8ffd6375f822b4bf1c61668444a6eed96b0536817f6e45611458ae4d18b6bf09,51,19000100,63209,20912373575,18912373575,126418000000000
0x05c159fb8151c87c6907155012a9293c8723d0c0c163e1bf6b35fd1db7765334,52,19000100,21000,20912373575,18912373575,42000000000000
0x3ef0f3e86a48f6021c7428860285d5abd279a616acd7b27566aed90b5325982f,53,19000100,21000,20912373575,18912373575,42000000000000
0x0f687f14764b497c43e6ce9f0af9117ffb4a98210f546ef40d5780dea63d30cc,54,19000100,52160,20912373575,18912373575,104320000000000
0xcc046f1c1def898d068b6021a02b89abfb8222762e3d76d09682941a9f1f1434,55,19000100,1119209,20912373575,18912373575,2238418000000000
0x5f14824822631431dfb892e441ab72ae7212edfbd1a2d23fd019d688bbb25a2d,56,19000100,234740,20912373575,18912373575,469480000000000
0x02538df60cbcff7d868bfd987fd570d57bbdc39d807cff9cd82aae03cc113920,57,19000100,21000,20912373575,18912373575,42000000000000
0xc085ace753473b214ef1aca7036d4619766e327e5504202e78f5797e627de159,58,19000100,21000,20912373575,18912373575,42000000000000
0x7e6597eb14778f3e6971638bff2a17be5bce934e07ccb09fdf3c45333f522527,59,19000100,73534,20912373575,18912373575,147068000000000
0x453253bb0aa0f1f629fd3cef93a35ae168222316d499109c9a33dcd73484a0de,60,19000100,21000,20912373575,18912373575,42000000000000
0xee3af0f111fc6da11d93b605264d500929878313c2f03d8677c29b49664fe467,61,19000100,21000,20912373575,18912373575,42000000000000
0xc801627bf605f288dc30032dcb51fe96184eccc13ef9f08483a7ed47c08cf481,62,19000100,21000,20912373575,18912373575,42000000000000
0x10d09d9b7f5cf3dcaa8a8ce08a7de11d8e28ceca25ec8f07edd7febc628b7ed3,63,19000100,21000,20912373575,18912373575,42000000000000
0x0000ec1fb780a27083069d7d908b4b2070f1f6506bf43530f1d9600242f964c8,64,19000100,22744,20728137650,18912373575,41297738121800
0x7af1aa68ff91afb722ff838dc9f6d17fb52b291a748cf90983699af07347c0c3,65,19000100,21000,20418095238,18912373575,31620154923000
0x3a778ce03b7288f85285cdfe1b41a9b802f08767e505202f828e34c679ed6ffc,66,19000100,138982,20412373575,18912373575,208473000000000
0x75d2cfc75337e2f9dadb9acf10491b44b96c0b06f80042e6f321ec00230652dd,67,19000100,121882,20412373575,18912373575,182823000000000
0xde7107410c9821bd52fd26c6daa1d51dfad8903478b85da9aef1d21e4cc2afd6,68,19000100,109582,20412373575,18912373575,164373000000000
