transaction_hash,transaction_index,block_number,gas_used,effective_gas_price,base_fee_per_gas,earn_txn_fee
0xe47a19bf76dfe7e4f38f55ef524084e559c3444ac4eaf83fc45e1851962b100f,0,19000013,139566,60413584312,17455839345,5995440634064322
0x5ba066c29a43e2b7bfe2a6bd64397ee2f44204ebb6d8cd030480366075305a7e,1,19000013,353405,20730880075,17455839345,1157415769185650
0xbb89a9ef09ccd288ba13f84b6a6dd1c1e78aec897663c6a229dd1262e84c0f90,2,19000013,117541,17455839345,17455839345,0
0x16bf9856bae6cf19a7556cd07c6248f777e0c834f15f1146354495c033b1f391,3,19000013,141891,22963360630,17455839345,781467702649935
0x78a72d580000f9757fb81202b744ebefd9ceda5f77c7a2f78a458a407d6d235a,4,19000013,151897,17555839345,17455839345,15189700000000
0xfe4ebb47b515b432b5af1ec17ccf4c0c209c09ffea0cf7701abcb079012aee5c,5,19000013,264800,17535839345,17455839345,21184000000000
0x1f09acc2e3eb29011e5e34743f4967f746374c48f994f354f3bb4acb58c62fbc,6,19000013,46679,19538331815,17455839345,97208666007130
0xd50c0198b1d280c2ba3d21423eb85bb2fe9e5f5f942e3e8a4049c13d56bf42b1,7,19000013,226603,19538331815,17455839345,471899041179410
0x0c055d8394d92d6220488c5471d70a18ed13e7fa442fe0092ea7a5fdc5d26f29,8,19000013,241376,19538331815,17455839345,502663702438720
0x2ad26b6f1267e32e68cb3f95830d3eabc91af17ff67f8b612a9da9c8c85fa26b,9,19000013,167296,20455839345,17455839345,501888000000000
0xa6c4d7367687fc032c25c1a65fb7fed42b1a7d65271e9c71dd294ddfaef8f3b5,10,19000013,180305,20043380731,17455839345,466546649602730
0xf1b58bca095625aeae5e2de37f48a21b37140ac4854e0be6be09032468b3d7c0,11,19000013,159935,19854628271,17455839345,383650306879810
0xe4578766c3278f98fcd5edd3dba27d4bb05cb9c8b6dd4084c5c8658bc5333e8b,12,19000013,132984,20043380731,17455839345,344101603675824
0x42f6fa489032b9fed83468ee4f75aa78eb468794637ed56d66abd0a0b7b0952b,13,19000013,145503,19538331815,17455839345,303008901862410
0xfc2fdb4e7ae9c2fcc5837e0a430da62b348244215982936d299091c92b540578,14,19000013,150866,17455839345,17455839345,0
0xfe17bb72664294d5b979221ace16000f4bed17d086cc17d1353aca657dbea55b,15,19000013,119320,19778889403,17455839345,277186332920560
0x1a6eb357765a5cb39635c67bc662f6dbd0e7103bc24adcbf0a8698dc45b9ada4,16,19000013,115805,18955839346,17455839345,173707500115805
0xe35c7448417c7d17d053b0ab275c69e07874559b3477c98282abacfa0ec0dd8b,17,19000013,458481,17755839345,17455839345,137544300000000
0xa32f201208820e0374f66ab5c2f031c7fdca38fb7d2e44e6acf28de9ebabdedb,18,19000013,46097,19123596288,17455839345,76878591801471
0xa7598bd4894fd8284201e25a288d1f1c1ba922a3c2224c9da269dbeaeb3f909c,19,19000013,117406,17555839345,17455839345,11740600000000
0x94029d2422a7003351e17437d6cd8db2ec29317f4d3c0ca15b82ffe987d8c7da,20,19000013,122724,17545839345,17455839345,11045160000000
0xcbe60ca392a33d386ef3f8bce773de32a24aa747f14111b5a38aeff153eac5f6,21,19000013,40375,17555839345,17455839345,4037500000000
0x02f331bc38d89d56673cb91a365800e803d49be4854da7c14c24a982bd414564,22,19000013,47188,17505839345,17455839345,2359400000000
0xd579498be8669cfd5ea5a54bbd2be75293c3d18aea7dc861441fc1d9c6048612,23,19000013,21000,17555839345,17455839345,2100000000000
0x10799f361cd63d924a8c05cc87f83a243c5d90d35e883a722d822138c6b698f9,24,19000013,35204,17505839345,17455839345,1760200000000
0xe6c8e797e5d266816079a32ff4a79f1ebdf5d569559fba34c37cb5886ec6627d,25,19000013,21000,25097227228,17455839345,160469145543000
0x5ced4aea3a93b51ca747c174c72cec5b4d7a0952206cacb4b63080cb5d17c395,26,19000013,21000,23276816806,17455839345,122240526681000
0xa15cc2b2353003950629e9e089e1881259d302c57bcbbac879634a1419b4391c,27,19000013,21000,21853538615,17455839345,92351684670000
0xa97677722cedb7545dd4524beacc8f14ccf6a1e983adda71e54ab4fbbd707dc0,28,19000013,21000,21850000000,17455839345,92277373755000
0x52373e36be9520c0569f304112060639666f464095b658726082e98fc057eee1,29,19000013,21000,21554032756,17455839345,86062061631000
0x670b7ead446f6fd6339ab77942413af5e4b899938db8874157128a2d57f894a3,30,19000013,47233,20455839345,17455839345,141699000000000
0x7ee56894dc03259b29945aa7f9d5b8f783aa2eaa2c405e2924af762049a3471a,31,19000013,21000,20455839345,17455839345,63000000000000
0x1d37761a12f2ad7fe1bb7880dc3c875259f06b33019c30a7504bc33fd499c687,32,19000013,21000,19759696693,17455839345,48381004308000
0x3c2de3fc9d19d88639a9866a549f65864ad676cc07162333dfce1fd467f2964a,33,19000013,21000,19724981010,17455839345,47651974965000
0x339b4807ea5daf652607e3fef69084c1881050d51d4f83dc8a0a646b514f724f,34,19000013,21000,19455839345,17455839345,42000000000000
0xecf59c870e55a910ece6185c1b802bb2c45982a286e0fbb563c6ca7ecf0177a3,35,19000013,21000,19455839345,17455839345,42000000000000
