transaction_hash,transaction_index,block_number,gas_used,effective_gas_price,base_fee_per_gas,earn_txn_fee
0x7a136f35fa3474297ddaef4f71938b2a461d53b3269bca2bffaad99422a95908,0,19000035,179148,58438937288,18438937288,7165920000000000
0xe886ca0e3d09921ac467a84808ba06b1f3ecf0bb773678a8a6ba040be676473d,1,19000035,181542,41438937288,18438937288,4175466000000000
0x14952e7c19acd71cfe0c4bf08aeccf4583939f4477123a2b64602e1662814f0b,2,19000035,154127,45438937288,18438937288,4161429000000000
0xaeacac7ef7b75c915dc72c00e3474c35404d8a8790869afa6bd5d623e918499a,3,19000035,166979,39438937288,18438937288,3506559000000000
0x1d6eb3519a8114ffd647ed15a88f914f138a0100585257371436b0d9ea30157e,4,19000035,175178,33438937288,18438937288,2627670000000000
0xa2beb0eedad45a03957941a9caf0ea999ccf40cb62e040dc2684fcf21bef49dd,5,19000035,167123,33438937288,18438937288,2506845000000000
0xf9e4f6656c5fdb140e2daabeb4d0ef4fffdf3b489e2f236f0b295fe912f74392,6,19000035,98253,36518937288,18438937288,1776414240000000
0xf2cd98accaa35c45e208cf94396dfe231d2f2705e55edc0e16c4d9a72a5e18ee,7,19000035,160257,21438937288,18438937288,480771000000000
0x92139ac19a0d8f8ac7bf2c32048a8ece64e539fc44dcf3a26d8e2f64af7865d5,8,19000035,149769,21438937288,18438937288,449307000000000
0xc643ddbc4f07945604a0598873f7830148302e599ab2bae8c3db5a12d9ffa30a,9,19000035,139632,21438937288,18438937288,418896000000000
0xa41bb2949ce8fd1986658472d937fb7acce85306b12356a264eba03325cbf646,10,19000035,47188,18488937288,18438937288,2359400000000
0x995948a1f805d9856a1b42c661871d0cd086ae212d882648c520edf4c690ae6f,11,19000035,45038,18488937289,18438937288,2251900045038
0x8c83dd068976c5d33bb885e502ec0a8e470247a49d6bc7e014280f45d76923de,12,19000035,48597,40000000000,18438937288,1047802964615064
0x5cec6ca910d1f96ec313f620ff60ed0fd96e44d00a84abac48404dd178491ef3,13,19000035,64848,30000000000,18438937288,749711794747776
0x7f7f0637bb1450e39f6a7d4559b63157839f5c450067be6f28e234a7e18db481,14,19000035,39836,30000000000,18438937288,460546494195232
0x3e77c20711eb83c77fff967bdb9730c6ac6e0e84bc6a1bea3e05483288eae793,15,19000035,21000,24643148306,18438937288,130288431378000
0x000000001163c3b4f76a65f6701847d5a7dd5690addd35b7eebef34342adffe8,16,19000035,22824,23438937288,18438937288,114120000000000
0x7cc0f27a6ab2a1ee6367860277334b23e06f5ba6c573fdca519b64c26f2f9402,17,19000035,21000,23276816806,18438937288,101595469878000
0x0457b0b60257aeb51cfa2d4fd4e4b7567b67b3d3bbe8c5f763b6f8ae5d72550b,18,19000035,21000,23276816806,18438937288,101595469878000
0x8de5cdc1c90700add704932b25032058a93f8cdb8b2d5926bca027dad9aa3d3b,19,19000035,51450,23000000000,18438937288,234666676532400
0x5e9af3b765507cda8d56e66511ac178cb58c86dcb36adbd8be7064e6d9dbdfcf,20,19000035,34338,23000000000,18438937288,156617771404656
0x43aefa74760699337bd40c3818091930bef5cb1679bef0d8eefb2828c013ac7c,21,19000035,51438,23000000000,18438937288,234611943779856
0x72c72108ef2ed14d49d41773cdf1557606b00e8e0573dc29b8108417a0ab2b81,22,19000035,51450,23000000000,18438937288,234666676532400
0x718e83b08901388df9e10b919a3660dd46afc0a2ac1acf929ede1f955eeb4dd4,23,19000035,51450,23000000000,18438937288,234666676532400
0x936baf736af8f24fb932d36fc7da1cb08a08c53df05a4ec30c5db28096e9c72d,24,19000035,51450,23000000000,18438937288,234666676532400
0xed4820425827a05359417bbbd1199eda4f88bb251cca577b4cb28ee94b6bdc67,25,19000035,51450,23000000000,18438937288,234666676532400
0x6e1aa6f116322f21c1520a266aab634428a4d967ea94077efc8ff38ab3f43d93,26,19000035,51450,23000000000,18438937288,234666676532400
0x0355a005d6949b329fcc94a40506b30358b709e232caaa18a21c8dbc0b3647b1,27,19000035,51438,23000000000,18438937288,234611943779856
0x82a62583eea0be17fd4eff699bc0c683639a0165a0ddc04421e375d2a3cc0c12,28,19000035,51438,23000000000,18438937288,234611943779856
0xc1a8df0ce22b4c7f3049e091ce82ced93c71fe647794a53f5af0d085be4b5847,29,19000035,51438,23000000000,18438937288,234611943779856
0xa03a843fe2e42d48c33818583b7ab11b3f0475f757cb7ee402c7abfbcd21f74b,30,19000035,51450,23000000000,18438937288,234666676532400
0xcbe42d047843444d02a6c03a585664c78bd3de3f92be22b5033e3abda96c7616,31,19000035,51438,23000000000,18438937288,234611943779856
0x9d6669c38b4b72e406b33af82d5ed17ba7ee7359425b8c0880e86357be5da1ab,32,19000035,51450,23000000000,18438937288,234666676532400
0xbe317f76083ef52dda6e65705d94242da2ae779ab85f11230eff97e0ed788c2d,33,19000035,51438,23000000000,18438937288,234611943779856
0x4af1c59bb9d6f6d9f993e747d51bc689fcff32d9ab00030566295a2a73b1afce,34,19000035,51426,23000000000,18438937288,234557211027312
0xf6a2b594ef73b26144869bfd7289cd7aced4ff59cf0c014fc293e1a691c2d6ad,35,19000035,51438,23000000000,18438937288,234611943779856
0x6457fbb8fd2350268ef07256e0e96d97fbf4902004a7d400fd0063f1f6fa8968,36,19000035,51438,23000000000,18438937288,234611943779856
0x5883228f7667b7ad831e7a88b479d52fc3c17914ba9c55e0d80793c148dc4b93,37,19000035,51438,23000000000,18438937288,234611943779856
0x68b4442fdd54bf7c219adc2683b39aea949a2e27a2379a7e3a6cc23c7bcb0cdd,38,19000035,51450,23000000000,18438937288,234666676532400
0x7fb6f13a7bcafd3ad8ef39da357e31c8fea42293af3d41be4f452865caa05251,39,19000035,51438,23000000000,18438937288,234611943779856
0x53340962730fb7974d15c309b692f6e1c34dc46fad1002294965b95417503300,40,19000035,51450,23000000000,18438937288,234666676532400
0xdaf86a1a56ca1332622396bfe317a6b9565891eefd4a6677b100fa47db1eb388,41,19000035,51450,23000000000,18438937288,234666676532400
0xd4bd0e77e1baa297f8ea906ebd968ae48b73a6dc0300499df213b880a8ad3cd4,42,19000035,51450,23000000000,18438937288,234666676532400
0x82f3f672c9103b8a9ed8bcd2ddfa22f7afa2ea32368ab305af06dbd73e36e942,43,19000035,51450,23000000000,18438937288,234666676532400
0x55711b1a8491f154ee1f09a77e633a0dbab3013eeb3d6423c27684434548e6e2,44,19000035,21000,22362575865,18438937288,82396410117000
0x937d9ce643a0546e0c2ba879617988e0f73811b577d807120455ee58aaedbcd5,45,19000035,50424,21850000000,18438937288,171999426189888
0x31af558f9afb8774ed83aba402745fc88c51b06d9230a8afea380370eeb46fda,46,19000035,45038,21686133036,18438937288,146247202098424
0x7ee191221800dce6ef4c5398d12ae49470f8cc2f64672a6d8f72793892439cc1,47,19000035,21000,21468072830,18438937288,63611846382000
0xaff6fd99fa62c475b80bae02fcfca6e5c0465d4c7d68395808d2c3b6f38e4b23,48,19000035,21000,21438937288,18438937288,63000000000000
0x4eb38327ef75363d73a6516d99955dbdff3fd43402d5f70c2fc84e846f407b55,49,19000035,21000,20996851703,18438937288,53716202715000
0x175ff334e166e0b2ece17fee0910ef752dff74d1490780724d2fd4e6c004fd4d,50,19000035,51627,20772564098,18438937288,120478151319870
0x153b668128fd3c19ec35b216e60dcc8c316cff81d24657b844fcc742fb240f2e,51,19000035,21000,20438937288,18438937288,42000000000000
0x979ac74d35bf4f3a69919532cd851ce66dc3ffc05edeaf607fff67627921f64b,52,19000035,68905,20438937288,18438937288,137810000000000
0x25c47207799866a266457b8a6ed6a0e52613eeec6cde52752673f9b7ad3a47e5,53,19000035,55162,20438937288,18438937288,110324000000000
0xada980983b1d88ab3d07e3ac8a777887a5ea44a731792bd615502a80564c4dd7,54,19000035,21000,20438937288,18438937288,42000000000000
0x02f925afa8607df96eda61f79d8ce5080f3974ec596fb4221e6b3e04df7f398c,55,19000035,38034,20438937288,18438937288,76068000000000
0xc4d2b553da881f0332d2934cd3e6835358b3d631589e645e99a0dbf34f629d0e,56,19000035,144004,20438937288,18438937288,288008000000000
0x44934c402ceff0afa2b0d45d530a4700c6d304fdf32e436645ec6f97c601a05d,57,19000035,21000,20303633736,18438937288,39158625408000
0xc652e54df6502612fca0e664e3d608721897e9dff3d7d244e806a5c73b312072,58,19000035,21000,23276816806,18438937288,101595469878000
0xb822a1a6a16dd70aabf2d5f664c0022d9c856971ed87e8c6cd273d8ea6bade78,59,19000035,46121,23568545461,18438937288,236582658546933
0x4950a139e36b1b6288aa47940541a4e578849e4945482abd4a420c2a85b87080,60,19000035,21000,23568545461,18438937288,107721771633000
0x4f650aa26ab0a2198dd8028cd83e2b0528789c3f88e0d5ce224472f8954002cc,61,19000035,21000,24365460774,18438937288,124456993206000
0xbfdf478e78562a5e7ef2c96ef985dda00654b0a3bb9c5c906418be767aa86668,62,19000035,63197,23854481809,18438937288,342246167093637
0xace8714b58ac8453413753589a5cb38ea8efb546f24767b64535979bdeea74a8,63,19000035,49806,24856315270,18438937288,319623927771492
0x7d2823d4e60b8dba05c6d844c9c19b6d42e84dc93bb33149d3975886897b1263,64,19000035,21000,24365460774,18438937288,124456993206000
0x33f8f1b5771fb5de31546ed464a108cac54b6cf78ae99bd410fb7d32fc2484d7,65,19000035,21000,24365460774,18438937288,124456993206000
0xe3e82279de3676d816103afc784ac89e723eabd9d45ee8dae96a1244d2b22cdb,66,19000035,21000,24365460774,18438937288,124456993206000
0x49f9d2da3abf82c31306da2905551e053977f52d4f0c0a3ddf3a14b1d210dd9c,67,19000035,21000,24365460774,18438937288,124456993206000
0x37643b4bf692515fcaae822c1fe562b566b9ff25d76b27ab79b243a301f66a5a,68,19000035,21000,24365460774,18438937288,124456993206000
0x5a00865d23f3baef6c0e499912af3a6aa509e60771d0af9ac19e81b2403c145c,69,19000035,21000,23568545461,18438937288,107721771633000
0x3eba8db8eecc47943082ad23b51c8354ff579d6e52c8f108053bf6b6a7a09577,70,19000035,21000,23936263215,18438937288,115443844467000
0xf8b40854e8b790c00319badbfe50371438f33f328e1dda4c12cd7821c57d8071,71,19000035,21000,20000000000,18438937288,32782316952000
0xa731c9e079c738a28724571768cc81d92fa19a8a2a994867f0e6e044871b6f6b,72,19000035,21000,19939937288,18438937288,31521000000000
0xc3b58ae8ab3b276765b470b107f662eb7657bda65fe059a983a0790998fbba51,73,19000035,46109,19939937288,18438937288,69209609000000
0xd26cc9f1fc1595f29bad9db7ef7333ce0a4fa1500f49755ff94c6d7016d81527,74,19000035,68467,19938937288,18438937288,102700500000000
0xf839f8e62cf87ca756b0681aff8803dc84f625a01eb5588f0d5590169d3f26d9,75,19000035,39439,19438937288,18438937288,39439000000000
0x00000000211d0db38eceb00606119f5d5e6861b2e6f4cdc02096a207f2925321,76,19000035,22760,19438937288,18438937288,22760000000000
0x82f2162040cbc4f4b00c7b65f6d60e97d64d0e1fb63a9a1df25c0ec4053a2d6c,77,19000035,21000,19438937288,18438937288,21000000000000
0xc3bb3b224d3dc86397968950aee3c636f8a1f6fb7a5c3ca9e2d7ce30842932cb,78,19000035,21000,19438937288,18438937288,21000000000000
0xc860eb29f5e1aa716c85817f5716dfa821ec9abd134e381ee3cbfad9f9b3f5ee,79,19000035,41309,19438937288,18438937288,41309000000000
0x34ecbb0c8b698458cac67f67ea80e412f587ab054354232d781ec5bb4602bba8,80,19000035,21000,19438937288,18438937288,21000000000000
0x371b30f87f520898d776622e9959aec245e92890c8d766762b18ce95876f4b04,81,19000035,21000,19438937288,18438937288,21000000000000
0xd5c7c7e0761bec2e744d3236e59c230e88542224244cfa084dff3a28c572b228,82,19000035,63209,19438937288,18438937288,63209000000000
0xed66b6fd05372aa879ea446afff38d2dfd02165686aa37a5d615f2fc6001258d,83,19000035,21000,19438937288,18438937288,21000000000000
0xeab30a79ca35fce33fc17f3d9496936e118c90cb00f52ca0355856a05a9db88d,84,19000035,51438,19377159752,18438937288,48260287103232
0x2a53f0f1b0ff84e4a199deac97324ef0dd1f06f275986c8887f37cbb876f6a42,85,19000035,21000,19248947395,18438937288,17010212247000
0x7c0a2fef229b0a0fefe253e1c0538b35d40ef39950332982baad0dc8c931c6f9,86,19000035,21000,19248947395,18438937288,17010212247000
0x8f68b7f26e3b33acba88a472dd7d367771684af2bf9a398dbd73b6855af2bd19,87,19000035,21000,19248947395,18438937288,17010212247000
0xeed3c44af6f1b4a9423cf2c92dbff3660b64a177cb5284d987411f471f236db7,88,19000035,21000,19224037536,18438937288,16487105208000
0xf10ea115283a84b6ba8946acc58f021ca4dc36f9f4d12671600743cd56e96915,89,19000035,21000,19000000000,18438937288,11782316952000
0x82f25fc4487cc4ec8201e15c246a4965569a093cc13d23364f3d8d4653aa0de2,90,19000035,266526,18938937288,18438937288,133263000000000
0xdde88c4de78d95cb52649d4fa9bdca6c0e0f4084100dd35b6722a4404f1be653,91,19000035,22744,18938937288,18438937288,11372000000000
0xe698619e2ee2a19d727dad8f86f4c0fa932bf101eaf3d4bf9a26c07f159aefb3,92,19000035,188649,18738937288,18438937288,56594700000000
0x5e1ea876002e26a602398bbf827e1e9095c0417b4930b33cf36e2bcf2c1b1516,93,19000035,418600,18738937288,18438937288,125580000000000
0x326f8eed86b7799f3bf627f04365118f06e7fce3cf440acf937abbc437bab942,94,19000035,116126,18712016885,18438937288,31711641281222
0x0c52c220ff1b204a492141c1c3d0722c8200a8903554ef83de0efaeaca86dc64,95,19000035,38586,18638937288,18438937288,7717200000000
0xced88b964c53797d0b4a8366aece819e61a0e688e1bc92bc95f0ec5507bca636,96,19000035,46085,18638937288,18438937288,9217000000000
0x1e8924f771ede056fbce8ce701a4785c537f33a9bac1e5d32f7d7e91e30f9caf,97,19000035,21000,19438937288,18438937288,21000000000000
0x616191dda78b8f9e03f30da79eeb1d3ace60a9ccfedb5a5df3ddafe61de30f5b,98,19000035,82888,18538937288,18438937288,8288800000000
0x26594ff3ffb45e96b024a382fa381252c28cb380c1fd2b0fafa4611814aa1ac5,99,19000035,49190,18538937288,18438937288,4919000000000
0x774ab79f25c54c19eaa1ab7efc6fffa47d09327f4cc77fc9bcb7d70fc7be8624,100,19000035,242594,18538937288,18438937288,24259400000000
0x470e22b2a4d3da717fd349dd2c06c1da51d23b79ce0371dd583665930f918b1f,101,19000035,81114,18538937288,18438937288,8111400000000
0x262bfdfee9714d2937aee01a523c3c90c222c010b950f8014dbe25d3f9d266ff,102,19000035,187900,18538937288,18438937288,18790000000000
0x7ccb758a6d3efd2f8b0283f71a2e47bc41e4a067f31980440298ee6b635c1a79,103,19000035,144522,18538937288,18438937288,14452200000000
0x0034973c7fe6a58856f280bee08034daec853aeb77e791a5163d870f70dd6bf8,104,19000035,113559,18538937288,18438937288,11355900000000
0x479fcf1af1b8d0379c00d89cd93e181ea2392dee9634189ce2d4a7446c5d38ff,105,19000035,41309,18538937288,18438937288,4130900000000
0x0b90d6cae23a074103cbc537f4a0c05cfc3a41ac0a6bea70191b629c9783d8ec,106,19000035,63352,18538937288,18438937288,6335200000000
0x8e79e70af9332bd50df869546b4e404a85b6a1287f0f6b4d0730f495275e795d,107,19000035,34308,18538937288,18438937288,3430800000000
0x64f439aa821a7ed385fd4e618db59a81155fdf1318286d2e27b882212bd2569d,108,19000035,46587,18538937288,18438937288,4658700000000
0x2266ead1c997704d0beb5207d34b872055a9279f9b81ac6a575ed53c0690e7e4,109,19000035,357854,18538937288,18438937288,35785400000000
0x911fbf9a9653e60f4e5f79b43838f1a293c488b826a5484f23ed3d87aab0c5af,110,19000035,21000,18538937288,18438937288,2100000000000
0x347ffcbac533ca88d950688471cc259c18e449054fefeb0db7791904ff6dc66f,111,19000035,30454,18538937288,18438937288,3045400000000
0x575745b6a01de773e8cf867db360434fb207b9a2ebe73c24492fd61df89f5a8b,112,19000035,166647,18538937288,18438937288,16664700000000
0x2bd5733ecb5cc22adb9560e975dfb6c5f58b592d302e04a300ee45112dc82d2b,113,19000035,117563,18538937288,18438937288,11756300000000
0x26f7fb7bd46dde39f870bab25e9fd4c6e45045cd196ab13f8307ef4c73caeb23,114,19000035,221168,18538937288,18438937288,22116800000000
0xabf88dcb0768555f3ab1db5264ae5c4edd4095b95ce209ce6161193b11504f55,115,19000035,58231,18538937288,18438937288,5823100000000
0x840e91be12446c97a6469de59eec377678cbc39652c3951528967466aecf952b,116,19000035,227872,18538937288,18438937288,22787200000000
0xaa46ab2f2b2e4689bf8b8a5a6cbe8472ae4996c58c6259efb7fb90c33ce6860c,117,19000035,198739,18538937288,18438937288,19873900000000
0x5e7efa4caa4dba74ab9ee52af338e9664c2232000b8977bb1c484a898918886a,118,19000035,169838,18538937288,18438937288,16983800000000
0x5918b5c46d0d03f1bf990bf16fd9af2f5fe97f319016640fbb465ac3b0e0defb,119,19000035,46617,18538937288,18438937288,4661700000000
0x5588c7fb97d801c1210468e5aae31f7294d7a5e313b4e15418e2539a52877c6b,120,19000035,144486,18538937288,18438937288,14448600000000
0x5b7b026c4f4fd53ead4b128902dac8d93b3bab7de973c895f6b04beff4df3a90,121,19000035,21000,18538937288,18438937288,2100000000000
0xba8555a841b1a4674c047e32dd26c941b8c48917f022528e0925d4f95bc634ed,122,19000035,141039,18538937288,18438937288,14103900000000
0xfbdf4699d5726b6894d5adbbdfd2fb4958d8764d8e2bd27de84cabb78e96af50,123,19000035,110655,18538937288,18438937288,11065500000000
0x9c2146033fffcb37a9006d55fd8643276554a4018ede05e7c1f18a6714a13b83,124,19000035,21000,18538937288,18438937288,2100000000000
0xc1a46fc1c23ca42cdd52de18995cb2693a9fd8f4dc34905d01652bed9148826a,125,19000035,22184,18538937288,18438937288,2218400000000
0xc3dd7aef1e4b95796eb888f2d9624406010f53929c02cb64b5f9a56edd795252,126,19000035,22200,18538937288,18438937288,2220000000000
0xe908dfaea11e2160b5c2a6cfaa739dd18c223f0cf7e0b6d8d7bdaf4e5423a466,127,19000035,113511,18538937288,18438937288,11351100000000
0x23e990beb692ce2fd71dddf3cfb05e77a438cd4253b8d981ebecd27f15b4db01,128,19000035,74915,18538937288,18438937288,7491500000000
0x2df58ce1ac2d9f001480ce891f1c85891ddabbef2e19548de2e7c189bd0c1ce4,129,19000035,21000,18538937288,18438937288,2100000000000
0xd461fcf740eeaa6fff7bc57e6a7ff369a729714b27840d253600de4bf6e407b7,130,19000035,48501,18538937288,18438937288,4850100000000
0x89aef2ed14ef9ee2c8d32af919d630cf33fec7530c86db3ac5d609f7965547ae,131,19000035,170724,18538937288,18438937288,17072400000000
0x129e75a971ab2f13b6cd06bc990400caecd4ab9ed187803b76937e658b9b6a81,132,19000035,92167,18538937288,18438937288,9216700000000
0x4b4c9b39fc48d486b5ecf695d736a92ac80e80d3092083894121bfe05d8d6ddc,133,19000035,22744,18538937288,18438937288,2274400000000
0x27b192b185d80f1d9ce7c8c88b8446d5ea56da78f9031c5e9ff22908eeaed607,134,19000035,58409,18538937288,18438937288,5840900000000
