transaction_hash,transaction_index,block_number,gas_used,effective_gas_price,base_fee_per_gas,earn_txn_fee
0x7a0e815fee1e90c0abae498752e816b968be8c1acdb0bcf2458604b4405ecb2d,0,19000057,182630,17596733501,16596733501,182630000000000
0xeee0d821703cc3d78a21e7f5d0f89b2c79ce7278e4464e79cadba0936cafb85d,1,19000057,162209,16596733501,16596733501,0
0x7569db00f2a90dda964a6c256b3b16012cae37601102f91d4f6053888838097a,2,19000057,102028,43281694920,16596733501,2722613243657732
0x7e2499558a03107611417c8adc7ad80469c91ff45865e2ff05b96f0287d8c6b4,3,19000057,256079,21606733501,16596733501,1282955790000000
0x81e8c53f24575924611552b9783c3afdf67f370ce1524d63d025975b8958073b,4,19000057,246578,18411060665,16596733501,447373163444792
0x4e6d8b94701d331d7e137f83683a6bb8eb3c5ae33e0b8ba60a61d177d20242ff,5,19000057,355427,19368226643,16596733501,985063492981634
0x6d93a7cb95a21386abd2ac61620ddd4c42774f513e9a11db22030b9891ae913a,6,19000057,109234,23969729810,16596733501,805381878817306
0x824fdbd38f96e47e9a4563bec5f3a047256f5e758dcc77e87ad76540167a4b95,7,19000057,159969,20096733501,16596733501,559891500000000
0x3e9089838e50ea691af6474cc69f168f7ba65765a40da71d9a479ba5e1e0629d,8,19000057,160397,19596733501,16596733501,481191000000000
0x6c28eb1e9c4c9dee25385ad5e3270e1f360a9d23a790a32462499ca0d4dd149b,9,19000057,149625,19596733501,16596733501,448875000000000
0x747a41cf291aad96a2404115d9b4bfd5ef7bb346738ab633723568eb64c1422e,10,19000057,149529,19596733501,16596733501,448587000000000
0x8103b9e0be87428c49311408a8d739bdc371e1275204a8822b9e5dff9e994a6f,11,19000057,159920,19596733501,16596733501,479760000000000
0x85d6dc28f8f058b02cf71396da37eb0fc410efdd84dbb35f689d011a7facd63d,12,19000057,152675,18908498577,16596733501,352948732978300
0x3b5168f4015685d70c94ab04581186febc92c58e25b9a335f89f894f2d0be2f9,13,19000057,145113,18908498577,16596733501,335467165473588
