transaction_hash,transaction_index,block_number,gas_used,effective_gas_price,base_fee_per_gas,earn_txn_fee
0x70d5ad1fea805fe96bf3a41a5e75e227ead8e11905823eb8430016581f171c1d,0,19000032,383913,17880060692,17880060692,0
0x070f922fde8c9a86d0213cea489567410baec65782456bfba5a49d109b4c2f68,1,19000032,149853,20880060692,17880060692,449559000000000
0xf49db5d1d5f917dbb75fea5d78c2efc3c076c8eae55491132ad3c27b4d59b504,2,19000032,335893,18180060692,17880060692,100767900000000
0x966f4035b47d16a5fa9db39f88056c313b486f7aa22d53b8a1119e096e2bc5ca,3,19000032,129988,19880060692,17880060692,259976000000000
0x17bcd6bbc63e81f8f40840c0a4bc754733993aad43434d8c0a1d7a92f2720cba,4,19000032,354219,202233439463,17880060692,65301469474884849
0x5f7c9095acdbde1d391399ee44b5c3b146743440c205b6f49553604f689b3216,5,19000032,165245,38880060692,17880060692,3470145000000000
0x736f7fa1f50d1c0701bc17a7270c3c9d6e78663d807991bd435770b4a3bf5c06,6,19000032,167438,32880060692,17880060692,2511570000000000
0xa7eb2cbf10a9ca752b5991993a0d6c190c9a01a05354e1bb3915a8c216ff9ca6,7,19000032,165245,22880060692,17880060692,826225000000000
0xcab8b4587bc1cf9e59d56bd17527ed875c2f50457e514502f20b96e8ebf61390,8,19000032,51573,20080060692,17880060692,113460600000000
0x34df7947f7d393a28e7277e6f9ec60201b4b6096718f9235c349cecb53fe1a40,9,19000032,115047,17880060692,17880060692,0
0x3af2af04a20a153606c156fd3f36e5b59cfef0d59df4fc12dfda1ed88d72704a,10,19000032,174001,17880060692,17880060692,0
0xc323fd1b4613ece366b68f29faba578f94dae7aa424e9e9b2162b82a961f5166,11,19000032,224184,19963545298,17880060692,467083912911504
0x66b1bf3f22eaa80412e926e1230a47061ddb656c88680b83e601fc6be8953b23,12,19000032,142804,20880060692,17880060692,428412000000000
0x37b17d26de0c5693a85f5b9d4941e664539a1333d678740aec707650166f92f7,13,19000032,38410,28880060692,17880060692,422510000000000
0x7abf06eb032d15df9801734a70b728372605b12ad72d8d3fbbdd1829a00822e7,14,19000032,149551,19880060692,17880060692,299102000000000
0xdb25186f484e99ed7d87360c63b0ec3dc2f3646dda9ac4ed42c7227ec9a9ce22,15,19000032,167458,19880060692,17880060692,334916000000000
0xb8b9d942e0bd6929dbd2160760792b0093f7446ca84dfd7f1f15812d7e3076e9,16,19000032,160264,19880060692,17880060692,320528000000000
0x88e50c6611b1cc70222e37e0064fca76c01972d3a1548d14cc4d62297e48310d,17,19000032,156891,19880060692,17880060692,313782000000000
0x2c340423264c3759b988115f0964f5f69f3f453096c5817af978a1602916a120,18,19000032,145113,19880060692,17880060692,290226000000000
0xc7458db99b3d5111b982fb1b8959774eee9a7d995aac0c95efe0abe6cf6787d7,19,19000032,153946,17880060692,17880060692,0
0xe19fead43d709f763cdd7d2c426404f3d73aed59788b9d89ee42ea066ec1611b,20,19000032,131227,19880060692,17880060692,262454000000000
0x1bfa5e017315ad0117a264587875df54fb052a077d7af82ba0633e4db9611199,21,19000032,108638,19880060692,17880060692,217276000000000
0x1b9760308c80ec4f9cf2a205b7077b331f4ad167bfc03732d8276e9a7bc859c4,22,19000032,48837,19880060692,17880060692,97674000000000
0x87943ddda572657d19025c1edaf30a2cebd495f4191c86e24d1f9c42a63ca810,23,19000032,341040,17980060692,17880060692,34104000000000
0xe11c4d1d6d2e060d48808c37371ba9382c0bece59b50d19227d4bd46afcd1860,24,19000032,21000,19444010509,17880060692,32842946157000
0xc534f9b5e8dd108719e08e1c245da8395a4ec7f9b6369b9fe2ad66cc0e30a091,25,19000032,215903,17980060692,17880060692,21590300000000
0x129d27e315cf9d20ac725a952c58ff55a2661b47d0c5207f9133cdff9282376d,26,19000032,152558,17979060692,17880060692,15103242000000
0x3bbd7f817dae295141a2e3423d0099a6b8b5ca08d50e97980c61fc1937e73d23,27,19000032,140369,17980060692,17880060692,14036900000000
0x763a84e2a30448521c77b762fae1ec6db9587256497337fc8620ed6231fc8909,28,19000032,63209,17980060692,17880060692,6320900000000
0x06f384982ce07754ab2c06bfb1baa990e519f9899b75c6664006fdc1dce9311d,29,19000032,47188,17980060692,17880060692,4718800000000
0x9d1347ba5f1508e631e7d4b3dbc4f5a5cb0ad39e658a0c5ec5c4cd355a75c438,30,19000032,29488,17980060692,17880060692,2948800000000
0xe4b126e9ae8db65823d6f9da2384dcad14d6132393cc81c5dc9bc230da199a21,31,19000032,21000,17980060692,17880060692,2100000000000
0xa054ca6c975d1f69017b37b8e40c10aabdd95b2c91db8ed00f58b0825f4a7e0d,32,19000032,21000,17980060692,17880060692,2100000000000
0x7a65c3a244c7c2a8a86f02cd945f4f237c4220293ef93f23c0f0b86d9c92ab7e,33,19000032,21000,17980060692,17880060692,2100000000000
0x426566371c1da0628ad6d47095264f4ac89ef0d58fe237248231af13ca909718,34,19000032,47255,41880060692,17880060692,1134120000000000
0x3ee4349e2bd390794721154196cdbdbaf5eb430120cf27e90af00254c28e2fd1,35,19000032,21000,24719004351,17880060692,143617816839000
0x414a1fc83bdeecccb9a7b56a298d578dca1af134963fd16a8306c0d1eeef2bd4,36,19000032,21000,24719004351,17880060692,143617816839000
0x9cc740c9c8fd3e0af3b01f874a2dccf021cc54151d2c4119aace79933b922f89,37,19000032,51438,23000000000,17880060692,263359438124904
0x7a4d2f511f071831021de75f8c423056f7b863f48373ddedb0f2f27d92328937,38,19000032,51450,23000000000,17880060692,263420877396600
0xe2558f44041a4e62f36bde2497850aaa8f3103e896f0154293364f96bae530cc,39,19000032,51450,23000000000,17880060692,263420877396600
0x9fba21fcf0a47fdc2fb48f0c8132878a051b6938b7e7950aed3eaefff73eb82f,40,19000032,51450,23000000000,17880060692,263420877396600
0xb30a2d8f2ae699328d96aaa491a9a5adc8e548ccfd740639854c07f397898eda,41,19000032,51450,23000000000,17880060692,263420877396600
0x002492d4f8e444beb2df6b392ed376efe0e22148b367cf92e9fee023e2ff0a98,42,19000032,51450,23000000000,17880060692,263420877396600
0xa5987fab8feb32c52f8c73514755590a4295ed85efa567d1cdeb6019b215de15,43,19000032,51438,23000000000,17880060692,263359438124904
0x8438c978238c0a98b1aa9d13805a972b96de76e25681fa3ca92b5de44f15100d,44,19000032,51438,23000000000,17880060692,263359438124904
0x5d2e73d1328e6c1fcbfb0501299be84bc700fd19eea310315167563b049447e2,45,19000032,51450,23000000000,17880060692,263420877396600
0xd27944fa62cbda91276b9d4a308802c1e2452459d07c201a6709094d1b7c4ef6,46,19000032,51438,23000000000,17880060692,263359438124904
0xb446a8d92f57f3ba89cfa5d05b8d41c69016f36cb94de826ee56d6ccf53d739a,47,19000032,51438,23000000000,17880060692,263359438124904
0x07fba4d3b30783799a941d72d29044b04925b727a97fe99ba704f0a09eee1147,48,19000032,51450,23000000000,17880060692,263420877396600
0xcfed4154b35b3f1080f3b163a892d7996c5a29cf014ec141610a013348fdc145,49,19000032,51438,23000000000,17880060692,263359438124904
0x9cbd510cd50b492052bd2cea80cd44a467e9a5d1be385309d731fea4e7399d51,50,19000032,51438,23000000000,17880060692,263359438124904
0x4f327e253265a8064e1a7ba7410ec2192553d2c9a662f630186bf04949345d63,51,19000032,51450,23000000000,17880060692,263420877396600
0x51e85d8b5e211bb2d47d6832d295fddd744467e46f891318a564aa5c6dedad37,52,19000032,51450,23000000000,17880060692,263420877396600
0x688056b6d00e67525de53a13197583cd05607294f90dc2384be9deadf4d8b42a,53,19000032,51450,23000000000,17880060692,263420877396600
0xcd54de6e95999cbd2d275f29b346cc227928f21fa30fe117991f55fa74eb08ab,54,19000032,51438,23000000000,17880060692,263359438124904
0x6fce4e9f3b25df09fa8ae4a06d1358b76b3fa2d502a4abeef91e5d87be318913,55,19000032,47255,22880060692,17880060692,236275000000000
0x3440c20afa4f7c2d947bdc3cb93c88511d561c49e7a09114cb04b1179531fdf7,56,19000032,1963660,22880060692,17880060692,9818300000000000
0x98cb673831f2531ea44a68ae404b7bc42b549d627999678d4674a876be26210c,57,19000032,46577,20880060692,17880060692,139731000000000
0x085d5ee8aa021ae17485bf8ce07b3fe70504f7f04468c2a847e3cc2d76a7f4f9,58,19000032,21000,20700000000,17880060692,59218725468000
0x7b4f6f36efd666be6a865f1257d7d55fa194fe8bd227b0e0fa4e4393f26fdc4b,59,19000032,21000,19964669838,17880060692,43776792066000
0x16a89534f0615c9573b7ef5cb37dd06856f22c5aee14744a881ff638c4b4449a,60,19000032,21000,19881060692,17880060692,42021000000000
0xee3c1de5a01b969b0b20974584c04e69a2402a544ec625c039b510ef114c1d2a,61,19000032,46109,19881060692,17880060692,92264109000000
0xa61184d26024bba13e2324cbe077af15860953d7839d553a83d8354381ce8c21,62,19000032,21000,19881060692,17880060692,42021000000000
0x4441918fa3238f539cbf91e65d2594811befebd98e2a69882f325dcfea70e9f1,63,19000032,139760,19880060692,17880060692,279520000000000
0x05289e912d66f6ce97560ce8d6f3138222f318dd04872fbb31872f9bf785968a,64,19000032,62248,19880060692,17880060692,124496000000000
0xe5ddde86329eaf06da4e9f32374019a2ec9ba22642115e2968b6e25aac99dce5,65,19000032,92307,19880060692,17880060692,184614000000000
0x0b916da774c2a0524b09949603e7725a7520c90cdf8e387a8e0e6529c3deaad0,66,19000032,34908,19880060692,17880060692,69816000000000
0x0878e123a0c92bbd62930ab81fb126c4df4513e46646d64f75a2abe3670845fd,67,19000032,273662,19880060692,17880060692,547324000000000
0xdccab7abce4e51c7fbf57da447b4688f4fe86e17601f439bfbb56f52c3033c2d,68,19000032,21000,19880060692,17880060692,42000000000000
0x186e6d55b97924c99cdfab941efd8f3ae41f70068661ed50d1dc2fdaa5a827b6,69,19000032,21000,19880060692,17880060692,42000000000000
0x0a030dc424cc9581eaf93edb91bab5036511d4938d763f9fd7a7ba14ae3c42aa,70,19000032,51524,19880060692,17880060692,103048000000000
0xf829db4a77f879f6d35720a83006918a23abbe19f053539be15799b8bb1eee21,71,19000032,21000,19880060692,17880060692,42000000000000
0xeb681d703c7df28dac9097c5b51b78d480ab166b73818841b1fa2ee19e60bb0e,72,19000032,54103,19880060692,17880060692,108206000000000
0xd9cbafd3a12c89ae66ce3958f46390cb444a9b718947d9009fde533408913724,73,19000032,21000,19880060692,17880060692,42000000000000
0xee6806fb03cae701572654ca18dc6f1c4660f81eb4757d7d70c0bd6535705f9b,74,19000032,51627,19880060692,17880060692,103254000000000
0x5a02bf2b4a798d8d4a5fbc800235efaaec323d4b15a5f0d6a8c4747efddc51fc,75,19000032,21000,19880060692,17880060692,42000000000000
0x1ab1754fadb81f9a682934cd4c0449d83dc1cddc903cdfb77e679a4b2af04e6e,76,19000032,21000,19821756291,17880060692,40775607579000
