transaction_hash,transaction_index,block_number,gas_used,effective_gas_price,base_fee_per_gas,earn_txn_fee
0x77fddb7bee0285b292cee7d1f20d62d06b1c4e4c7006c11f748d47ea60679347,0,19000049,161982,17386554134,17386554134,0
0x6380a147147f98fd48fc1a3acdd0e67fe433abef63f90d115a6628dcb79bc301,1,19000049,152363,17386554135,17386554134,152363
0xd44ecb44b1fbf9553ee44ef71375eb874bd85e00f5da2a581cd51e4925671fd2,2,19000049,134746,67386554134,17386554134,6737300000000000
0x2116054ea5b441dc51dcceafe074b84997dee4191450a7ea73ddda8c71cde32f,3,19000049,143500,61521455215,17386554134,6333358305123500
0x833d7252528291912c08f3454971ca086df581a899f61bba9fede33fcf946d6b,4,19000049,166991,50386554134,17386554134,5510703000000000
0xd130f29e835241679e686caaf87d84e92cb896122d4e7ea86ea11a3610b10213,5,19000049,121667,61034927801,17386554134,5310566678942889
0x37cdf6f48370ac5271f70edbeb5cc1682db34d27ab6d2bc55610bb7be73a926c,6,19000049,165089,42386554134,17386554134,4127225000000000
0xca6e855c29ca967903e90b81d019dcd4244f376f80f2b0eb75a7686fe1cb4d1a,7,19000049,298402,28983117882,17386554134,3460437815530696
0xb459b2380a48cfdc7dbe1d5f6fb18ca1eb84803b5ee5d52675ab25c82fd37000,8,19000049,156707,37386554134,17386554134,3134140000000000
0xcfaa1021f343f20fa627364fe216879f26b49d599481cfe54c2f5a5ce1391cf4,9,19000049,185988,31810206752,17386554134,2682626303116584
0x81bf41b1a64509b25ffba02bd8a461b7c338ab1b1b491e04fdae0b65786e4eb1,10,19000049,158561,32386554134,17386554134,2378415000000000
0x4e49b92df02caa7cee26349c041b67fad142c87b3f279930f4a8967d3dbebe75,11,19000049,110539,27015698493,17386554134,1064395988299501
0x065cd4e3feeffc072a77b7561f93ad0dc46070542c77f9c8c5519c658924adcd,12,19000049,145764,24436554134,17386554134,1027636200000000
0xf0bf43768ae93ebf0bbeb351c1141a098f0d7e52b58b3e76e36c0da772bbbaef,13,19000049,123842,23669660183,17386554134,778112419320258
0x64e3e1db2698ced22102db5c0cc9346d9923129d1cb790d85109f6fd2249b427,14,19000049,309650,19706913117,17386554134,718499159085950
0x3c7ca2473b708e048c93d927707c8d446af2194a6ec8b0a8036e499a5ab3df2f,15,19000049,328190,19418628076,17386554134,666906347024980
0x9b3317956f4664694dda0b4af96dcdde8ff81caa6ff64ad03a7f8dfe3e104594,16,19000049,149829,20386554134,17386554134,449487000000000
0x9c9764073a747b170b68fc568c4940172f09e88993c1ded242f46899ed05234f,17,19000049,196178,19648666029,17386554134,443776587337310
0xdd622499cc5aa560982e4ed74c192432a7f6609772da192c8932d1f847b97f87,18,19000049,174254,19706913117,17386554134,404331834223682
0x5425e4ba3c4f7a7b797c44e45139d2e7fd88660ccbbd0fd8785dd82743218828,19,19000049,162389,19620935330,17386554134,362838928037244
0xff3499f835d98ac3fa23eb5227b34e3bc17f4ef7d9016584ce5cf0d0023673a7,20,19000049,159002,19648666029,17386554134,359680315528790
0x5824821a0e3ef52975d12b53c981b96de1a8d3fdb68882d175af75fdb45073e6,21,19000049,145094,19706913117,17386554134,336670166279402
0xf5c6d7dc539d3a8c68fed913ea87d3a5b39c47340cf99ed804e14a5e6287d0e3,22,19000049,167605,19386554134,17386554134,335210000000000
0x064993a792f291a39e54930cbd6d1483922327fef402e970fcc726ad3e2599da,23,19000049,141320,19648666029,17386554134,319681653001400
0x5a727dc111fa1f5caacc813b0a3cfa249486d98f1ba00b0e2b7618221545a8b7,24,19000049,157033,19386554134,17386554134,314066000000000
0xed70d0d4e70b003680d692fc6733ff3fc07607227930e5aa98502c03ee7efb5e,25,19000049,21000,19765029328,17386554134,49947979074000
0x911e3a6bdafbf2bc6a57af3dd7c659c16e47c542986f0c7bf7618a80966cbda4,26,19000049,46626,17844277221,17386554134,21341796654462
0x0228c63fceaf1dc9aee58c5e7ede9aea072a4922080303be9ac1b5348eb5a987,27,19000049,172087,17486554134,17386554134,17208700000000
0x952d6773ccca77210eb991450b7de46fb6eedd29d4a4c86cb8cc736fe68cdbff,28,19000049,165653,17486554134,17386554134,16565300000000
0xf2f83769804c0861d262b879e499de1cd37e616ee9632d2459c86a547ecc1472,29,19000049,155611,17486554134,17386554134,15561100000000
0x8f94fa795718c9a3c7451f0cd317d2c668f0d840c5ce99acf1e29f7a0fc975f2,30,19000049,152591,17486554134,17386554134,15259100000000
0x0730e466cbb8903a3e4a972e31d0c14199df25f33437a273d7007bcc55fe7943,31,19000049,137102,17485554134,17386554134,13573098000000
0x2eab0aef4e62b3e74177f4a5024667d2d7dc8954883f772c2a01394dc9a4f6c9,32,19000049,109793,17476554134,17386554134,9881370000000
0xae8a66946d1d3562b7a03c43983569c6febb6702e1da886eb8319e66c40e487a,33,19000049,95978,17427254773,17386554134,3906365929942
0x440fc61cf6a73ecd0b0764f597d442c10fd8c4d81dcd06511e1fec77a2712020,34,19000049,21000,17486554134,17386554134,2100000000000
0xee0294b3f18edec9b6b86c1ea88f9762699f6f152a40a27214a595ca710ee167,35,19000049,21000,90000000000,17386554134,1524882363186000
0xa10cb4cdcd2fb77173588319b620d97da515de42381088687b2cfc9cdb3581a1,36,19000049,21000,90000000000,17386554134,1524882363186000
0xd3cc0d4cf343d3f39b9ef53c7256a8dfd843d853a1c082ec798e88911f0c333c,37,19000049,47188,38386554134,17386554134,990948000000000
0x6eabc0a10e8117046d3615ec0b578987058d85e448ef3057ad0d0d173c759dad,38,19000049,88626,26952312720,17386554134,847774920442836
