transaction_hash,transaction_index,block_number,gas_used,effective_gas_price,base_fee_per_gas,earn_txn_fee
0x1d0ec02946201bac79dd8a331e1dfd0fb1883c960db45c2d1761a0d4c20f7af1,0,19000070,47255,32287852656,17287852656,708825000000000
0xf903810937424f27014f6bb20f4eb518e663667fcd37cd9de54d384ef5c04c23,1,19000070,21000,25820158000,17287852656,179178412224000
0xa31197ad634f833cfe7389b956f3eae483625ffc95e31c1292579a17588dfee6,2,19000070,108125,20833711191,17287852656,383395954096875
0xb38dcbbd7aad8fc8bb629329058c22bbce794f0209fca75bd6d10ee24e2c33f1,3,19000070,21000,20672115617,17287852656,71069522181000
0xc8beb5908e25c300c8f934589086ccf8f2d190a2d669b65853de0b995365deba,4,19000070,21000,20672115617,17287852656,71069522181000
0x8b1966c9ff5bb28cbac3b7c32f276f3f6e5f1fa77dec7fdd3f8e39ac14042c29,5,19000070,92787,20672115617,17287852656,314015607362307
0xb4b5b8cb3b3781682a770afa45b2886352af6bebe4ebe726d2e8204dad6beec8,6,19000070,356544,20672115617,17287852656,1206638653166784
0x419f10bef7bcc51d85b139c514e6894b6135c4223ff80abcd5038930bc0d6032,7,19000070,52767,20672115617,17287852656,178577403663087
0xa781628f020fa73d48d172e87d08283bceb46d9d2c83299741de9709e2374309,8,19000070,58223,20672115617,17287852656,197041942378303
0xe80c00698c14ae0e25c37998a22276a26100ffa30d23f11f8c70354f7413868f,9,19000070,56605,20672115617,17287852656,191566204907405
0x015e0a09a409b0267a2ac9bc599ea0f389b579aa43b273dd7b84e34096441398,10,19000070,51472,20672115617,17287852656,174194783128592
0x379a91fd291d3dc6827b53a44fecabb4d246e31beea47ed827557c32d7b18343,11,19000070,51885,20672115617,17287852656,175592483731485
0x37d3a58563682e830f48770414a129972d18ae8d6af224832f73dd985fc5fd0e,12,19000070,34244,20672115617,17287852656,115890700836484
0xc6b4ddb419a39024bde8ec0c114fe2a17e88755c4d2c688f412bb87cb2fc72ef,13,19000070,98851,20672115617,17287852656,334537777957811
0xcecb43e13805cb2d6ce4a8a3c10f2fb92f4b9e9e8a4bfa48bcce62a67fe3a296,14,19000070,94684,20672115617,17287852656,320435554199324
0x6b86b50ceda4e0988cc8006e01733d38eaba926c21a0af77a7a5bc3337a4bbd2,15,19000070,107998,20672115617,17287852656,365493631262078
0x0b5c81a74c38e9e16eff68b49a82e622828966cf1f970e7d63c5ceecae6652d8,16,19000070,205600,20400000000,17287852656,639857493926400
0xd32e8603132a240a1535d118f247fd16e7aabc23a9978451d014f3e0c6b13d9a,17,19000070,67044,19754969758,17287852656,165405398986488
0xb49e89f820464b531a642408a946323e03d8a2704d2e981297168348b04d852a,18,19000070,54796,19694790511,17287852656,131890566702580
0xf4d2aaf9ae6ad4b419357e55f524565055e764e947f4b99e6f7ebe5b604ed76e,19,19000070,21000,19288852656,17287852656,42021000000000
0x960b6bf2e23ba7b25d45e1ed5d6a855e63df31f1844b8575a7cc91a80dbbf513,20,19000070,63197,19287852656,17287852656,126394000000000
0x0fa941d752e9288f9b83da4eaa71fc3fcb8eb0f2d30a3f56acccb189e45d5915,21,19000070,21000,19287852656,17287852656,42000000000000
0xd99fbc8cdd000df056ef22a49947f049e37167fbb6ff9a522230122e0cd5cc73,22,19000070,63197,19287852656,17287852656,126394000000000
0x0a86d3d66a36ba4133de83716e1ff870b4d64c412be75d892459d6b6b025cefd,23,19000070,21000,19287852656,17287852656,42000000000000
0xd0ccef9e06b1f9a26c67c56b724e2278acbe862631e843040afd82908ec6cd79,24,19000070,46109,19287852656,17287852656,92218000000000
0x9176a8f00673828c97e37a3b413a303a2b91740260f89fa36870ae05e1d8dd08,25,19000070,21000,19287852656,17287852656,42000000000000
0x6696321ad3b4abde16f8e961c56f7033940352c143ff9bc3f7ee783fb97ac649,26,19000070,52516,19287852656,17287852656,105032000000000
0x852dc935681f35e30f58da05e13c76fffa87578fa3228311568d034f66cbd0a2,27,19000070,41309,19287852656,17287852656,82618000000000
0x064284db427861c47c2b544e5a6c9edcc9c0212bd64c51064ac628d73f77ee9d,28,19000070,41297,19287852656,17287852656,82594000000000
0x822fe4227a482270f7abfee038dab4bd14a90e81a26d0b11c0499fc280ed078d,29,19000070,41309,19287852656,17287852656,82618000000000
0x851fe359bd9f4021eeb1e88307eb7cc876810df45e8c6a284464d0560c80a5ac,30,19000070,41309,19287852656,17287852656,82618000000000
0x3a4e575bb4bdb82d8ceb171b48a2d82619ef34ed1b813a733e3b90e2b0714180,31,19000070,41309,19287852656,17287852656,82618000000000
0x7f2bd3046b523e381f6b2421d4e53be462cc18d98ec4e2fd9e1505069bb59cc9,32,19000070,41309,19287852656,17287852656,82618000000000
0xfe613a83dbe422b343b081065673aea321ebdc51a09627213a1ba1ec9e522891,33,19000070,21000,19287852656,17287852656,42000000000000
0x7abb6a91ba015185f75470d34a55f51d966f41e4b76e1d1b6f55167bab880511,34,19000070,41309,19287852656,17287852656,82618000000000
0xca7dcb3200a136a3dcb9cbf91d6f55f0f86b87b74b4a5b737f22f15b9de0ec1e,35,19000070,41309,19287852656,17287852656,82618000000000
0xd5f1ecb524734556c7f9619916022b821c15f53c598d8b6fe16aaf0aa54b3e7e,36,19000070,41309,19287852656,17287852656,82618000000000
0xb285c4e0143514e52fa5c99de3e1f2f7ef383a363c0b294a39277169d16bc791,37,19000070,62344,19000000000,17287852656,106742114014336
0xcceebaebc28bbb77ea791d939dc7923d99444c541c0ac252a1e11e3079973b12,38,19000070,274671,18787852656,17287852656,412006500000000
0xf87c3946d595b07bdae0fe0b2edace64090781b616a64e25487d3606b465bab3,39,19000070,95034,18787852656,17287852656,142551000000000
0x000000000ad1a8f01e25b3109633ee508f6e972a06a3d3ac9bd38b05280cdd7e,40,19000070,22760,18287852656,17287852656,22760000000000
0xba2e7ea38f2040228d75454cc6709a5dca778c2fc7ba8530e9c8c3c483f2f039,41,19000070,58409,18287852656,17287852656,58409000000000
0x60884930b1877965b3ee29109f8f3a717f5cfe98dc63c1dfd0a217cc906629db,42,19000070,31799,18287852656,17287852656,31799000000000
0xac749ba5b4b1261bfd65eb0cd751cb7c3b0320a922f71cf0b71b6cef80ad7854,43,19000070,21000,18287852656,17287852656,21000000000000
0x992b41194a2ed2dcc3bb33af9d5157908c5d4942000755245fdfa79494b420f9,44,19000070,21000,18287852656,17287852656,21000000000000
0x4c0a914267be3ec833fe44c88f3e252f4262df1311e9b5d136b2f33c79bc2acf,45,19000070,41309,17987852656,17287852656,28916300000000
0xce1a2fc65744b4bec2010f15fe63c1a28b3ecf3c5c5325c62b217e7def12fc80,46,19000070,21000,17823000000,17287852656,11238094224000
0xa866e385d91bc1f890b117e92caa395eb00526c278a469bc88fb670d170f11a7,47,19000070,21000,17720545059,17287852656,9086540463000
0x2e5dea29b15d1ca0759f69727f6d0de00ecaa5931bafd8473701897f0fc85d73,48,19000070,46479,17587852656,17287852656,13943700000000
0x04768cceebd112e3c34ff6f9f4bd76f618c8599b39f7a5f6d0d0bd77281c62e8,49,19000070,200888,17587852656,17287852656,60266400000000
0x347162ce49c415c8d4c2a9e86ba3c4cfb2850b68e4c3a41505b85977e79a2878,50,19000070,21000,17587852656,17287852656,6300000000000
0x3d9aab5bb36d3f9cf9615d6d4ebaf1a7e67e392c9d6b7f8a994c1e62ea239971,51,19000070,21000,17587852656,17287852656,6300000000000
0xf15a544d22edda4b5e13d9514c383f47b06041023e3d6129edc4445689191ec1,52,19000070,40631,17487852656,17287852656,8126200000000
0x0000000a67a0280d74e9972a98c1dd44cccf50a40be59f33ab515d9d475b20b9,53,19000070,22824,17387852656,17287852656,2282400000000
0x31223de88190f97d4ac24df77ff3db89fa73d8b53d5b8f7c1403e5c89d1a9574,54,19000070,251404,17387852656,17287852656,25140400000000
0x7dd17b396ce724fea3a90b182f24282734f37baf18890d1e1c6f7ad8225be60f,55,19000070,24245,17387852656,17287852656,2424500000000
0xe4e69b846c30047931ed26d6e5d3d8a5b6dd5cbae142bac6ca082a5c018a21ab,56,19000070,40815,17387852656,17287852656,4081500000000
0x91d33e63286ff6a1c2589ef69c8bf2d5dd56f2877b3ae8e26aec4974aea57505,57,19000070,21000,17387852656,17287852656,2100000000000
0x05ef1d67bd12aaa4f6030d2af93ee28b569af96c65d54da5085b6fb05b0160d7,58,19000070,22184,17387852656,17287852656,2218400000000
0x1563a717f7a6766f61eead22ec615c0d526c1519c15f544d43cbe4a6578beaa8,59,19000070,41321,17387852656,17287852656,4132100000000
0x7f15237f15ed353f7f69515c712051df9192d12ee597472922045929eb3476fc,60,19000070,171075,17387852656,17287852656,17107500000000
0x494cd2ff682bdb8c1614d0a06031a76b2edc4922648b9cdb80ff157814a04343,61,19000070,50819,17387852656,17287852656,5081900000000
0x2ea0226e2702d02df188bd5a95beca5d4b21ee4bdc6b8d27295de8945f8e2aae,62,19000070,55397,17387852656,17287852656,5539700000000
0xcde258701d80d2e980a0942954007a2ef74dabbd3c0bf6c637d4a102034f0c4f,63,19000070,21000,17387852656,17287852656,2100000000000
0xa78ec9e396280d4c915170b13a9e672d70a438fbd1f507a82d9fec8bb406f6eb,64,19000070,160477,17387852656,17287852656,16047700000000
0x28d7f910f12e3e6631b3b53674836e1a7092f846f2d4de7298de9a7948bdcc8c,65,19000070,22744,17387852656,17287852656,2274400000000
0x636a37ba57cdf7f7e6070d8ef3ee70d62d528f6dea4c66236f77362b33eecc29,66,19000070,156870,17387852656,17287852656,15687000000000
0x736a2ee9c8ebb8b2f604424671727eaf696cb8a83535faf1fcd5815588d476cc,67,19000070,46488,17387852656,17287852656,4648800000000
0x708f98f3d98224008ab369fd42c4acf655d683b83b61c23ff1054d3ee4b6e984,68,19000070,91261,17387852656,17287852656,9126100000000
0x1cecf1f59c0cbc5cab4716b26663dda9bf149a6b8690b2fae2bd8f1d0a0ee653,69,19000070,126631,17387852656,17287852656,12663100000000
0xdde9d7208bf57d631273064ca21ddf82ad489b730bc3169f169ca5c8e00bdd11,70,19000070,47030,17387852656,17287852656,4703000000000
0x4a165743758d2a585bea103edf6b04e2156c44c0bd0a1f117eb20e827cd194c1,71,19000070,195675,17387852656,17287852656,19567500000000
0x8890f22f9fd1744a4dd2e5bd48d898ec589bed580dbbfe513a8267b5eda94e60,72,19000070,21000,17387852656,17287852656,2100000000000
0x79123472bf536fd38426dce4f9568f1a9d8234e8c03bedd3f7c27abd3e91e83a,73,19000070,168287,17387852656,17287852656,16828700000000
0x896c868d6e3c88ad07ad1e4ac00e3c1e6b918ee95e9f07f483710808a4eaea66,74,19000070,55861,17387852656,17287852656,5586100000000
0x290fd6d0efd17d3742e527d3a1369541b3545210d559118253f057a4ec3c118e,75,19000070,126016,17387852656,17287852656,12601600000000
0x5fe18fb367ec9c9bbfb09d2a756b30bec24b3a43469917cad30432f87c5b4bfc,76,19000070,45148,17387852656,17287852656,4514800000000
0x582fe32d2abdda896e011575fed2c12de015af30e2ec74e16088ebdfd7d2fe22,77,19000070,138523,17387852656,17287852656,13852300000000
0x30f79285f81989e5beafc4e55531ccef4cc689af421b84612e0d0c80d25d647b,78,19000070,53770,17387852656,17287852656,5377000000000
0x7397db70065dc17fd518036e59cc411be1222cb93ea90242713fe1c424610000,79,19000070,46577,17387852656,17287852656,4657700000000
0x9ce417249ad34f97103b0f071d750121a760eab69f875e4f68519984cadc4faa,80,19000070,51438,17387852656,17287852656,5143800000000
0xcd47ad6c915e4989ca0dd305d0d9734fa4cc06ae50d5a4c8098cbca34026062c,81,19000070,51593,17387852656,17287852656,5159300000000
0xbcffb38362a7e679e9d1a338aa0d04b611cdb533a4b6e12e167382f7146c02b6,82,19000070,170776,17387852656,17287852656,17077600000000
0x764ea4fb41e65903117c8e2821f6520d095226093c877c94ee5844f8aadf4e03,83,19000070,22200,17387852656,17287852656,2220000000000
