transaction_hash,transaction_index,block_number,gas_used,effective_gas_price,base_fee_per_gas,earn_txn_fee
0x6a16caea95ee39580d09fa20a42fc93674b007b2762fa917480240bc166146b3,0,19000065,102515,19644918771,16644918771,307545000000000
0x46a92c02bae1292aa604500e5433645f0b24c6b2432ae3180eed5a38b3009de2,1,19000065,106432,138138986312,16644918771,12930856596523712
0xd03d218353aa8085f0b8767c5ed56874ea5e551fa45ebd263735d5058a2bb9e3,2,19000065,121491,59269282876,16644918771,5178476619480555
0x9adedceb110e252b058ebe2741a1a389a664d6d7099f8382a258a25ab6e03a14,3,19000065,189332,44067019687,16644918771,5191881210628112
0x4054d54c44cac3765240de98e6d7d0e6bd8a49194b8403aed76aa3b5165e8f68,4,19000065,198689,31644918771,16644918771,2980335000000000
0x0bfc9a1f457fa341099cb18b310341c6e4e5eb60f20cee81d2e9a77f2018dab8,5,19000065,156683,26644918771,16644918771,1566830000000000
0xcf834479572ffe9895bdb25e75fc965d1c8981cea86d472f13a5f3462bd8037c,6,19000065,150632,26644918440,16644918771,1506319950140808
0xe0e4cd6f1c18769d1c533e5874e2c3a58380c8f903181b3282c8dd04bbcab6c3,7,19000065,159919,22644918771,16644918771,959514000000000
0x37ec9f0cb038fe66a3be9ba7e0cbc8e290fe4b333394f7ef3983c3a3ec0c24f1,8,19000065,130060,22176781778,16644918771,719474102690420
0x48e961819d5cfa417a2078cfd48d1dff15346232faa415d2959297e262ef8292,9,19000065,164072,19644918771,16644918771,492216000000000
0x2cdc826d6d6f67394b90e560370037708f0e4678b92995df0f3d78c9b240ba85,10,19000065,113373,18144918772,16644918771,170059500113373
0x0845be9a86b4d3f60224e0fb8c2b1e69b8a34290b421697d5dc5c750caf99233,11,19000065,144028,16734928781,16644918771,12963961720280
0x31cf1804c6a90cfff7a6754c2bebc9e5f848d74e214317b64e2bfa8e024669f3,12,19000065,42977,35274918771,16644918771,800661510000000
0x8f58b7b8a055e0cee30127f1c552df865e5b249c1256c9d5560354ea4b405123,13,19000065,63209,20814054572,16644918771,263526904845409
0xecb493be3a35053044da3d2d5731f17035597433edf001c2dd9426bec1c7b12e,14,19000065,46577,20808758211,16644918771,193939149596880
