transaction_hash,transaction_index,block_number,gas_used,effective_gas_price,base_fee_per_gas,earn_txn_fee
0xfd51e0839636194e65bbeeb62530a630acc5299260fdb0eb926917244792d060,0,19000036,160269,57861632755,17861632755,6410760000000000
0xdf6b6beaf0a5da7314028535fd959d848602e435069b51f6f02fdbd91bcd2e81,1,19000036,197198,17861632755,17861632755,0
0x0ab633bd6b81e359ba2570e5a3a3cfab402b507ddb79d4ecbb4ecd99455152f2,2,19000036,149650,19950000000,17861632755,312524158214250
0x297ba2aaa7c64e7a59cccc51c3b132524bd1dc73c679eb0eab5fd3ca3a0c3053,3,19000036,148689,17890060692,17861632755,4226921524593
0xbafcb2e42907757c68761176dad99cde3d0038d4e008f42ac8e1943154ce4dce,4,19000036,178647,352745680741,17861632755,59826030520554942
0x6272b1c1548d90cfb052efee5df9874e2e26a79272c6807182f8cef860c98762,5,19000036,167976,17861632755,17861632755,0
0x15c9c8c26a854817ba5721776ab9acea83ac8c46504145896d019a686d2ceff7,6,19000036,156892,22861632755,17861632755,784460000000000
0xe0a67c03d360214729e9adcab3fa0a1d2a9e09b38c7eafc357f86a1b06cbf8f2,7,19000036,156892,22861632755,17861632755,784460000000000
0xa8ff4fd5443781e6bd15aad176390c2c69958fc7a505643e2ee81785dbd9df42,8,19000036,130066,23061777536,17861632755,676362031085546
0xae3b1e4bb0bb641c419d8a98f39ca6dd020babba7ddc313f90680b2efe15d7b2,9,19000036,171966,20861632755,17861632755,515898000000000
0x3353dd7fe4b8b0d4343b28e9fae96652c719a701a06531e55a465af96c915aad,10,19000036,144576,20861632755,17861632755,433728000000000
0x0045eab903abdc59c99e4f7bcbf8ba86c48fe7999175f03c269ae74c7ea6e2bf,11,19000036,51700,40000000000,17861632755,1144553586566500
0x6210858a74f57a7787206be893d8a947275647fb57d7ed97bef9a34dad035281,12,19000036,21000,36897874576,17861632755,399761078241000
0x1827bb7ff657acf293e225faeaf5d76c542f2f5180add61a9bc9a77fa3bafcad,13,19000036,21000,27861632755,17861632755,210000000000000
