transaction_hash,transaction_index,block_number,gas_used,effective_gas_price,base_fee_per_gas,earn_txn_fee
0x83b352017529055fffbc41659cd039430eba0e8f68db314d842d08e5cfc69f5d,0,19000047,202282,16984549735,16984549735,0
0xd5faa5542c4df0d7a6196297a2edde94e544ff972a0b138b844b08350dd0378d,1,19000047,46483,17284549735,16984549735,13944900000000
0xbb41c4292d1497685eead7f9e5c24de2ef38f01d0b4b4228923f01df8ea42a65,2,19000047,271555,17284549735,16984549735,81466500000000
0x1ff069a03e024838399f9bed63e339b1c5d8104c6951df8920f805cf657f429a,3,19000047,125210,17084549735,16984549735,12521000000000
0xfcee631a10e210f7d766606121b32b1741d3809b9071df34169cf4f93c27c211,4,19000047,182568,68764648069,16984549735,9453388992641712
0x25448eb6c75488bfac988d73e607d840c91cdee1ebd4942b59080c7398b18225,5,19000047,707605,25820157875,16984549735,6252120497904700
0x7e04f8fd48ce9b8d97a9beafbc0d059c3ca13209a0eb2ccbd0ab2467e75a61cf,6,19000047,63209,80000000000,16984549735,3983143595800385
0x59c8dc51aae4374fdddc352082f698f168d65db85136773c42688bb0a8e79ad0,7,19000047,177263,31984549735,16984549735,2658945000000000
0x5587bc0dc66468216319eea4af6b41d53ca1fce224374e034a1194665c4553a2,8,19000047,133917,26984549735,16984549735,1339170000000000
0x4eeab630ec284d6d1019b0303930d0f72a84cd2ba10d9ee6caeb3bf72d9de7ae,9,19000047,539169,19218930931,16984549735,1204709075066124
0x74fec88d21ac76f833ef2c346b5feea513ee0bb9e0e51e6818012f2903be11f0,10,19000047,163446,22193483401,16984549735,851379371973036
0x6b475628e9e4261e6570f1dd8b20428813fd0ffd3865f45a0cb46cc9f76eae73,11,19000047,468649,18484549735,16984549735,702973500000000
0x184b8d460cf6f8359230edb0c1c62f58ca073cb839cc5ca0d860bfde7bd08168,12,19000047,194442,19984549735,16984549735,583326000000000
0xb53f58f8a2a5250b488b7718d2d6f466b738bedf0411165a73aa9acfb660009b,13,19000047,333641,18455844277,16984549735,490884182287422
0x9a3a2f513ffbb8a4c4ae8e4f653db71bed8fb43e2dd869208536db0b383feff3,14,19000047,47188,26984549735,16984549735,471880000000000
0xdef3effea4ecbb39b69f91c56130dc48a31f1a43046fd6c187673e07d1cb15fd,15,19000047,343465,17968208480,16984549735,337852350851425
0x9df2773c4dc51249c3da1c1f3724259156368121cdad09650efce2f45148e9dd,16,19000047,21000,32058000000,16984549735,316542455565000
0x6c4ef76000039207986102d52d27d68bfbcd3791f40e453804fbf00e1722c0a9,17,19000047,46679,23236727902,16984549735,291845424657393
0xb85195a72358b8a78f56c4427ef04491e3ab5ec05659e9c353a98cb642be92b8,18,19000047,138670,23236727902,16984549735,866989546417890
0xde9621823f517431e15ad67fa400ff85dc7a425e3517d8fc9ca6e47f5f750858,19,19000047,103004,19236159327,16984549735,231924794414368
0x8fd1b917e0229c874f7076c1d50fdf81a8389dbc4a8a0c1f1fe0229456280637,20,19000047,21000,26984549735,16984549735,210000000000000
0x53f940170d904a4592794a860c0d1851428292222199f5aacd35351986a6dc2f,21,19000047,51438,26984549735,16984549735,514380000000000
0x764e3185659c697aaea7e76973f61fbc251f2941c2fbc3e23408da2df2328f7a,22,19000047,51450,26984549735,16984549735,514500000000000
0xbaa78d55eb7e5662a83e39b21ef031a38f832c30649f37ed3f89642428a01d72,23,19000047,51438,26984549735,16984549735,514380000000000
0x4ef6faac7cd31c68dae1ef1b414e5bf23e976f638fc05734f9e955d19f359b7a,24,19000047,51438,26984549735,16984549735,514380000000000
0xb80982f710b40ca8b150626623cd77fa32ad6fc83c8e8b85bb5d949fd4ab433b,25,19000047,51438,26984549735,16984549735,514380000000000
0x483e9fa3254ed7143d3a49518dc8d72feafd08e22a7224756ad092e37f193774,26,19000047,51438,26984549735,16984549735,514380000000000
0x3cf79550abb74457134438b465e34890c9b363d528d59cf44642aa615d63059f,27,19000047,51438,26984549735,16984549735,514380000000000
