transaction_hash,transaction_index,block_number,gas_used,effective_gas_price,base_fee_per_gas,earn_txn_fee
0x129d27434e3420986b1eb42e23dcc247a8cca403bb00338abe66b71f2d2d052f,0,19000098,473775,18819780099,18819780099,0
0x1ab334ece6dddd3c983c13758763781d0ade3159b92216b741bf2a1dba55be1e,1,19000098,625469,20319780099,18819780099,938203500000000
0xf6c2987394d2118f06d625715fae5ff53468f6c8bd39185caf1211e25b9ca748,2,19000098,169648,18918780099,18819780099,16795152000000
0xbbbd202d94f00ff21e48d542a5e7cc8ba0c0a819cc7c03ca5b5ddd34a2ca16bd,3,19000098,433746,269010049900,18819780099,108519028765104546
0xdc5f0d5f01f006356c325e9f60419008ccd42447be6d8de85a962e9c82549975,4,19000098,192633,218819780099,18819780099,38526600000000000
0x5c4b765c8af78cb47a3704031698cca634ce0ff69d6b66286d5139dd56ddc7ec,5,19000098,219416,68819780099,18819780099,10970800000000000
0x5275969ca0b4eee97be4f6a61ccf65477448bb4523e85528507afd7343b17902,6,19000098,410595,45119324185,18819780099,10798461303991170
0x68b3127cccab00223a70ddac1d787f30ef56545d305262f39310773072800065,7,19000098,21000,270300000000,18819780099,5281084617921000
0x99d0c77304726d9533258ed90cb4895da3235729f842fcc8f1c2ab85ebc474b8,8,19000098,164288,43819780099,18819780099,4107200000000000
0xa65186b0eec10e9f5dc71a4e36da6ffc42762f642a39b7273907dba98dfe603c,9,19000098,184137,26819780099,18819780099,1473096000000000
0x0020402f6f7846443a334057cbfaf4d19a1f1d59ea70e2b537733a8a5f780eb7,10,19000098,275881,23819780099,18819780099,1379405000000000
0x347a2e2eea8fa1e25fe4e497af1e7b359118e5458eb327acd1d43b32f48c5f9f,11,19000098,331956,22759841893,18819780099,1307927152889064
0x47b98a72556ae034e97c2e5432caa4008da0b4978b519c85466d152dd409bf9c,12,19000098,330451,18819780099,18819780099,0
0x8196c9a28044edffe3c40699948a7b3aaf8550297fbf90923975ca05812fadb4,13,19000098,217752,22759841893,18819780099,857956335767088
