transaction_hash,transaction_index,block_number,gas_used,effective_gas_price,base_fee_per_gas,earn_txn_fee
0x0972315f6a8f606c6256377d01566a06472b10e350c5df0f244665af319aaebe,0,19000003,205984,17963128232,17963128232,0
0xe35f723a8347d4df3629e4492d00b29be712988e5ef24144e5099553ae2add8b,1,19000003,151892,18063128232,17963128232,15189200000000
0x5d109de938ca165a87f7da4aa2fed5b1f3a489c21b033d4e75c4accfdccaa543,2,19000003,163693,18063128232,17963128232,16369300000000
0x8d63bc9c8da6462fa978e8d6b436750230001b144234d61d249670b106783686,3,19000003,185515,548773245833,17963128232,98473238966749515
0x0fef5458f1cc841ac86d8c3ceee4ccc3c2d35744973a7bc5ad4c5954f82822b7,4,19000003,153718,42963128232,17963128232,3842950000000000
0xbc16ffe4e36033f720bfa488fce884ba1ac32b8cf0f2b1925fb7f4d1a6ff334a,5,19000003,270373,27963128232,17963128232,2703730000000000
0x3eae14018dcdf3b78d3f88678b48f0017256f1d30b2ccb3905fae5569a22d3d9,6,19000003,162693,27126574410,17963128232,1490828549037354
0x5d15bcd7a9caf4c5fc7e3fa15c4a5586f18f91c90cc88ccd25d140312c22b5ba,7,19000003,190893,24343759872,17963128232,1218017915654520
0x67f6c61563e28466a223011d7c6dcfd11db57bd68208bc6799b397b1e0bfd099,8,19000003,114508,18263128232,17963128232,34352400000000
0xf9b68a68bfaa0302214f486efdac3a5055dc2b3c5f323f1b81d164d6425cbc73,9,19000003,21000,40000000000,17963128232,462774307128000
0xdb8314ca5f21efb4a70615314f0905cdf8a13a9798e49c5aec1087ebf591e174,10,19000003,47188,27963128232,17963128232,471880000000000
0x99121917f5aae8f7bbd6a6682c0556122359d38978bcdbd161e95a180b3bfad0,11,19000003,47188,27963128232,17963128232,471880000000000
0xf76c8d48f511d031c7686fedbc8af6b06d51c415beb97c9241ea76984d41ab2e,12,19000003,29432,26000000000,17963128232,236541209875776
0xe68e7e2a1ed01909609081b746ab3ce59283af5a6a36adf60cd900a84618295c,13,19000003,21000,24088623764,17963128232,128635406172000
0x20d25a9e0a00d9fa1f2c661345d937145e3b35298e5be74504236a6a38633f4d,14,19000003,21000,23007745782,17963128232,105936968550000
0x0ff0c56617f95a273562df889e4029e97923622bbae7a71bbfd8263a8c7baa0b,15,19000003,21000,21850000000,17963128232,81624307128000
0x46bc4166b88c7cb5f21fe2253cad44a5213f4eb48b84182a8b83cfcb29aa1b60,16,19000003,63209,20590128232,17963128232,166050043000000
0xf590b1650ba8162bd7e438868cd2fbc88de297bce1a76056d5f300e6c3388df7,17,19000003,21000,20463128232,17963128232,52500000000000
0xc02976197ba261ef2247c80f2afba9b266f2115d9b2e750e0a4df39d99a353ea,18,19000003,291790,20058119786,17963128232,611297585541660
0x6699bce1c051fb7fca561bc6cda3e6283aacf4ec10134f76992692c0421b9bbd,19,19000003,21000,20000000000,17963128232,42774307128000
0x591f930c0b07de7a90a77c2279275a58ddec6d3508ea12d004e24b9782b2755f,20,19000003,21000,19964128232,17963128232,42021000000000
0xc5d7539768520f7a129e41b501b522417c8a7048effa97eb6d10ed63b81dabb3,21,19000003,21000,19964128232,17963128232,42021000000000
0x4229636909a90f8d2c902ee66eb185672cd73c97b664d35267bb9deb181efede,22,19000003,63209,19963128232,17963128232,126418000000000
0x725a752156215e02d0b0369292755bc80d57fb8041361a155b233b9b3811a03b,23,19000003,183225,19963128232,17963128232,366450000000000
0x0fcc1db28e55016aa437256a033e1409a99f9d5154525a0e5fb3ef391eabcac1,24,19000003,21000,19963128232,17963128232,42000000000000
0x0cc3a40bcbd158ac006c9fec1a3e644f4900af5b4c725d3f2254e60be4e0d9fb,25,19000003,21000,19963128232,17963128232,42000000000000
0x22526305a550e2a4cd9feccb4b8f746edc8aa91261877461c9702686f1d14452,26,19000003,21000,19963128232,17963128232,42000000000000
0x577d2704340cef9d33fa19faeb88c2df5b924b0bcbd7de92024db7cb43b3f58e,27,19000003,21000,19963128232,17963128232,42000000000000
0xc06c4349632d8644fd19de51345b4c801a3fb57c637f14e1f295ff3c40d4d77e,28,19000003,41309,19963128232,17963128232,82618000000000
0x3b814588aab6c0eff75515fa31b076b92ba69edfacbc0eac423b46a95fc9be1b,29,19000003,41309,19963128232,17963128232,82618000000000
0x0d657febf3836b632b83131a17520b631ebc394ce20c8e3a10fc7f58ed941999,30,19000003,63209,19963128232,17963128232,126418000000000
0xa59a89f0e05231abf29eda1af923ee6854590e77aed2be2d839d8fde6a14b45e,31,19000003,21000,19963128232,17963128232,42000000000000
0xef293676cb024169e6e4858f53573a4acf92897110c1335968de9939e556c72c,32,19000003,21055,19963128232,17963128232,42110000000000
0xac9bf715cc4dc846434619ab234ee15d6ff104e69192f61199b21a06d4a45b2b,33,19000003,21000,19963128232,17963128232,42000000000000
0x0b133496504141397c0611e1599e0cb0e95aeb6b10282955f1c28376394daf1b,34,19000003,63185,19963128232,17963128232,126370000000000
0x6b54249b0bf6eb1b6e81138f04a60d852343fcb47b3c271ec554d013356ccb08,35,19000003,21000,19963128232,17963128232,42000000000000
0x9e96ce8dbacda1a8d1f1e272b9f8431d51d9c22e34c64175cab4e02febe1f6b7,36,19000003,54399,19963128232,17963128232,108798000000000
0x1456ad9670636c8a260f550a921eae52058e1fb8d499e7f6c24b797e987e4245,37,19000003,46097,19963128232,17963128232,92194000000000
0x5fab7ffb94aa49841f30253992afde826dd0fd9dac8315f3c4a08301471cb3d4,38,19000003,46109,19963128232,17963128232,92218000000000
0x21578086282cf5b7ae8d5890daf5a2078825bc54251828f45ec100aa703b3f04,39,19000003,21000,19963128232,17963128232,42000000000000
0xdbf7427864a685190afafdff133e7920856f35ef22ae073b3f3414b316a22a51,40,19000003,21000,19963128232,17963128232,42000000000000
0xe906ccf40746378d682ad8b90df11b81f9eeb2f0323e4ea9fdf77e9d8814b84c,41,19000003,21000,19963128232,17963128232,42000000000000
0xf29b600d39f46ffe0574dba58e20e3f04c83d5769c4ac156102ef52303e7e867,42,19000003,280709,19950000000,17963128232,557732787123512
0x81c831253c15e2fb5802a8a0e6c168e11053020808244f9668836bdbe41e1883,43,19000003,48582,19463128232,17963128232,72873000000000
0xdad482f0e6fd02ae5c94677e9596b4d6dc6dc45308c4be315b71455c69d9382e,44,19000003,28986,19463128232,17963128232,43479000000000
0xd78f3cbed1a9567e870e6d34c311a2d5dcf08d2827a9afdf182fd6487b804c61,45,19000003,259947,19244298232,17963128232,333036297990000
0x17f17dadd2433a3b36e471a96888917b8d7b1b0b91b85102b792e156207f7e4a,46,19000003,21000,18963128232,17963128232,21000000000000
0xbf419ca015cdf057120b78a174df87d7bc11af7f1fe88186bbebba0c104533ed,47,19000003,22200,19260303232,17963128232,28797285000000
0xe39c5251277924a4de10668f869a2db01d50fcf4c4815015a9eda5267a612d4f,48,19000003,22200,19260303232,17963128232,28797285000000
0xa2ccffd710acb8e29489c22fca397fdd6c7671dd6126b67b97a5b821f3d0874c,49,19000003,22200,19260303232,17963128232,28797285000000
0x72ac096ae218ba6886d6e699f75da6eddaed682f8cc254da223b5668c29134f3,50,19000003,22200,19260303232,17963128232,28797285000000
0x3c51ba63e0ac75e9ba5ac7eb329b73869a233595e6ea00bacd06be05a083ebfe,51,19000003,22200,19260303232,17963128232,28797285000000
0x0011bfd0ae1532c7de47320d7f1b60fee30088634e912e4b4d7252697c31b5e6,52,19000003,22200,19260303232,17963128232,28797285000000
0xa3c2a8fb3bf34d256c8abb675df7dc55759bd363299a022fbe433cac1faf6e4d,53,19000003,22200,19260303232,17963128232,28797285000000
0xdb8c19078de5c8c832272a89cda28945bb2aacf38719d3c2d381ccf8191c2986,54,19000003,22200,19260303232,17963128232,28797285000000
0x7556bbee3ec21b565e5c4ba0e73a7fee6e7589a7b1b15161c5607b1ee6233f8c,55,19000003,22200,19260303232,17963128232,28797285000000
0x5aad6f8f6dae69e01316897fe8bfc74c92d5f53964967c04b4ec1e605864c9df,56,19000003,22200,19260303232,17963128232,28797285000000
0x54bcb3913c9ee240fc735d899ebea8caea6027718f8bb9a827c6a6cc0e1ca51d,57,19000003,22200,19260303232,17963128232,28797285000000
0xd4789aa91b512d1ece249c552fe51f56810e4c076a73a11094f583e209d33b9d,58,19000003,22200,19260303232,17963128232,28797285000000
0xc440968b572febb7f3cedfdfd8b86d7bb93506af64ab7b794438c70a52a76c59,59,19000003,22200,19260303232,17963128232,28797285000000
0x8274731d9144a528b2894279480ebde9d2a8a261c987120e4e69cc15acbbc045,60,19000003,22200,19260303232,17963128232,28797285000000
0x7577d76b00facfaff2da430a132f999131311703a57e3e24a171c59b85c9944e,61,19000003,22200,19260303232,17963128232,28797285000000
0x00c45e25857f205facd98e6a501f86b0f4375a20225378d35db1c0bd06b2b8de,62,19000003,22200,19260303232,17963128232,28797285000000
