transaction_hash,transaction_index,block_number,gas_used,effective_gas_price,base_fee_per_gas,earn_txn_fee
0xcb84aed1e27a6ceadf44156c2d2e258a3da54c5d24536d5b147f8f80506c8669,0,19000004,173182,17807183656,17797183656,1731820000000
0x372c17d384d394e298d883542cfad375ea59e3e592434bd66d7f949354415bb0,1,19000004,124416,17797183656,17797183656,0
0xa1628a0adf3e1af011b54405827b8c07d4b579ff67fc450642d4905d8d6a9b53,2,19000004,152666,33457664843,17797183656,2390823020894542
0x43cf15e1da99f618fa473047675502e92eb309e351091405d404ae410b5f06af,3,19000004,147865,33000000000,17797183656,2247964438705560
0x8ca86cc864df4199ee93ff9f5e30667e69533dde3551442a3d8ef61e9563ff73,4,19000004,51797,27000000000,17797183656,476678278170168
0x7311bbd8b6500cfcbb3f8796f3173c6c19e6eb7b2b32fd8f02dbc3b3def84575,5,19000004,112353,17797183656,17797183656,0
0xa9961790d4c5fd0bdb0b9f47953030002963e8acd9aa3d25663f44dc2366ea37,6,19000004,156424,23797183656,17797183656,938544000000000
0x596c27f43176190b78731dd8ae590fdfee4baf3ed42c30bdebf86b974c0e68b1,7,19000004,210572,19797183656,17797183656,421144000000000
0x86b4b8a66b38974dd581f1e24993a5075352ec5c1bbd50d6fb424b678cf6be73,8,19000004,154189,20000000000,17797183656,339650049265016
0xf4f9e861505f781cfcd69c50e0d1f6e9fe35e296fd689bba99059b6e4ec00b01,9,19000004,57746,20597183656,17797183656,161688800000000
0x3f27a63e8fb95dbe38f2d96efbae3207a12635301c94add4625031de8742b34c,10,19000004,336023,18110432818,17797183656,105258923162726
0x3e9046f8f8e1a73bbcad651c4e797bab928bc4e2c34738d68e0f5bc659761259,11,19000004,199978,18178654116,17797183656,76285699649880
0xdb324b8fdb58607aa1d0c32439bbc9ffd8abc7fa8ecb18a803ee0cda82c2853e,12,19000004,250214,17897183656,17797183656,25021400000000
0xeec0df3014d628c9c38ce1fcc6fcff934be74059000c7fbf2a8f29548788ffba,13,19000004,21000,56509518175,17797183656,812959024899000
0xb705d9cd4d3c37dcb63926ccb2c282912f0759793a19b38246f3779e3d66ddb0,14,19000004,21000,33375027764,17797183656,327134726268000
0x43a5dcf68131f0e22c248254d3dedf0cf22840a7aae00510f4a4e98216bd0201,15,19000004,54350,27858348759,17797183656,546824323348050
0x79b8bc7045ba0879c841f5299c0c7c7486c2615dd6b4016095d53547a2e0456c,16,19000004,62260,27000000000,17797183656,572967345577440
0xa4f2abe78993d3e3864205b9590bf6c28187836197647859580a9afaf814a8c0,17,19000004,51797,27000000000,17797183656,476678278170168
0x15733e6426fa8e8dd2747fafc788cf6ec05645cc8b008fb2b7274f17102ea72a,18,19000004,34697,27000000000,17797183656,319310118687768
0x23610cd657cfd46121851a27759eb15f436f5b85d53ae92a052a76d154b1f4ec,19,19000004,63209,27000000000,17797183656,581700818287896
0x3f89deb0c606c62ab66fa118e5b84c66967bfef99ceb521eb16c9e1b6794e512,20,19000004,21000,27000000000,17797183656,193259143224000
0x8d6042fd27166dc910b80280ea04f440c7e79687bb77cabbc17b0adcdabe6528,21,19000004,51426,27000000000,17797183656,473264033306544
0xa2fd9e750c4fd718f66a21077ffee910b0874449c6145f1aba3943422c193798,22,19000004,34685,27000000000,17797183656,319199684891640
0x72ab8af24ab40d14fb95bb33ef9c5fb816174fa0ce5d3638ace00ed373b648c5,23,19000004,46109,27000000000,17797183656,424332658805496
0x70c9dfef8eb7643673bd18677f83eab4fbead4f33c5c02d3ad6fa57d6c6ca3e7,24,19000004,64279,27000000000,17797183656,591547831775976
0xb7145d9208606c1ba0eb5205d7d194914f8365b304e784fc818324ad84e3aaad,25,19000004,48633,26713590433,17797183656,433631610785841
0xb41445f383c6fde63b41022576b6ddc73a5ce8b61ba29353594edc08d7952f5b,26,19000004,34011,26000000000,17797183656,278985986675784
0x70b1f1a1edccd7bdecd4e56af327467cbaa8c27b70e87e37843ccdb625e33c4b,27,19000004,29811,26000000000,17797183656,244534158030984
0x73fa1d646fa8a6590c22396361d5c987f5501db7bff412f6ae645c50138a3708,28,19000004,21000,26000000000,17797183656,172259143224000
0x60462fec3522a8bca26d0f319b77a846e37c89d3cb40e4e78be76063c55af841,29,19000004,21000,26000000000,17797183656,172259143224000
0x6fe6b315546d1fa47c311e1e80575bbf87a01dc2857d818ea66b7467f3ed4437,30,19000004,57460,25260954181,17797183656,428868254366500
0xfc2e59720fcad21dc22bcf32930341f56e22a188267d1b802e9aa1123410f880,31,19000004,41309,24770441055,17797183656,288058289895291
0xb7784784bd9c74d7897ad2f491b6bf8acb52d8490e850d056be0a6271d2723ae,32,19000004,176509,23067055747,17797183656,930179852910319
0x36ec63ab1ac028310d7b6b484ee3f3921a2e9294108e654b8473df5e563f6989,33,19000004,458344,22797183656,17797183656,2291720000000000
0x8422d3e668bb4dca4fd94d88fd0b9c82758217d5c8668b6644d78cf70280d545,34,19000004,458464,22797183656,17797183656,2292320000000000
0xbce8ee4c3cf10dfd7e811f96add3886a22b80371d3093d0ccf968cbed3377143,35,19000004,458428,22797183656,17797183656,2292140000000000
0x25436ab83f5278e35499123e698706d78b59737a6f590c84bb848eb7941e71de,36,19000004,458488,22797183656,17797183656,2292440000000000
0xbbfd3b4543625689f59a1e8bf53c1ff0961b144d36dc183f6eb61c98eb3549ae,37,19000004,62260,22250018509,17797183656,277233497947780
0x7370922c0805918ced064afe67d8c45726415b21ce538eba9a45ea2cf983a97d,38,19000004,46109,22000000000,17797183656,193787658805496
0x168e380a78d5a3f935dbc3611a0bfee8e402bd1caa1731db43c285ffcb90a1ea,39,19000004,63209,22000000000,17797183656,265655818287896
0x343c49d7d9a398e1bcfb3a95cd2bdcaab9bf109922fcfce262c5381fcc3bebef,40,19000004,218370,21567753878,17797183656,823379419378140
0xf4035da05fb506f0102d08582cd094905ec5d2a9712a2efdc92c454b20389edd,41,19000004,46790,21297183656,17797183656,163765000000000
0x6e25f9a90e4698db86aa22935dfbde0ace93f4dd499a24505bce4a67833ac662,42,19000004,50412,21850000000,17797183656,204310577533728
0x2de58bbe72fb345ef8aec2da934d6565a56156ef8a9fe331bd1c2e6764469e1b,43,19000004,58435,20797183656,17797183656,175305000000000
