block_number,transaction_index,from_address,to_address,value,gas,gas_price
19000029,0,0x00fdf1e1ed8b5fb86c8fc9bc5f0639820187cb05,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,500000000000000000,297831,70706453271
19000029,1,0x26ce7c1976c5eec83ea6ac22d83cb341b08850af,0x00000000003b3cc22af3ae1eac0440bcee416b40,0,155153,15706453271
19000029,2,0x1f736e4f39274817627dc927d9bf03dca231605b,0x1111111254eeb25477b68fb85ed929f73a960582,0,165338,15716453271
19000029,3,0x1f736e4f39274817627dc927d9bf03dca231605b,0x1111111254eeb25477b68fb85ed929f73a960582,90000000000000000,175210,15716453271
19000029,4,0x26ce7c1976c5eec83ea6ac22d83cb341b08850af,0x00000000003b3cc22af3ae1eac0440bcee416b40,0,123012,148663608288
19000029,5,0x3e3a88948da135c0ab0ec87a38375fece174eeec,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,0,267105,40706453271
19000029,6,0xdd4926574dde730899fd2073547679646eb41424,0xf8ebf4849f1fa4faf0dff2106a173d3a6cb2eb3a,0,55302,15806453271
19000029,7,0xdd4926574dde730899fd2073547679646eb41424,0xdef1c0ded9bec7f1a1670819833240f027b25eff,0,159965,15806453271
19000029,8,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,238104125,150597,15706453271
19000029,9,0xe0203505a830d898eb8a4c0adf10bd4b15573554,0xf3de3c0d654fda23dad170f0f320a92172509127,2308622691811949239,210375,16206453271
19000029,10,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,240798921,145571,96993105884
19000029,11,0x4f9d705c3bd82989fecfeb78df493f9b3b05604c,0x7572bbcd07f24f5b8e2fe5c8e9167a202db8b644,0,903964,30000000000
19000029,12,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0xa1a52e35bf516edbd166d9a1b0097cbf11483a5d,0,82962,26000000000
19000029,13,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x26b826a59b1fd90a101930d2e27b54a6f563268a,5500000000000000,50000,26000000000
19000029,14,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x3d62a8e0206c74781bd28896ad0b66f3f0c04cab,158380000000000000,50000,26000000000
19000029,15,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x0ab8f5cf21a380a7ca0341dd399fb708d045646b,60017320000000000,50000,26000000000
19000029,16,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x2aad1470f1d804a7f983c832b4a3d2ec72ee5cda,5240000000000000,50000,26000000000
19000029,17,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0xcdd46a66a34778d6f5219cf87c9db3e52051e737,39585000000000000,50000,26000000000
19000029,18,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0xdac17f958d2ee523a2206206994597c13d831ec7,0,96082,26000000000
19000029,19,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0xedee700141bfab0b8266cf7fe2c2e2bbddc65b30,42820000000000000,50000,26000000000
19000029,20,0xbcce7d889dda00aa5aa22b83423b5b3486ab7b35,0xdac17f958d2ee523a2206206994597c13d831ec7,0,70000,23864931832
19000029,21,0x6c69fa64ec451b1bc5b5fbaa56cf648a281634be,0xb131f4a55907b10d1f0a50d8ab8fa09ec342cd74,0,90000,23000000000
19000029,22,0x1ab4973a48dc892cd9971ece8e01dcc7688f8f23,0xdac17f958d2ee523a2206206994597c13d831ec7,0,100000,21364295998
19000029,23,0xd4cfbc59dbbaeb79016a038fc980e124a027b5b9,0x0000000000000000000000000000000000000000,0,30721,20706453271
19000029,24,0x7f24b6e16c4ad783dc297314feb59a9312bf9303,0xdac17f958d2ee523a2206206994597c13d831ec7,0,94813,20453962294
19000029,25,0xfec13743e0c82cecdf01bbbef1a49abae58cc536,0xdd233d8721f92c80fc29fe683dbd9e326207a6bf,0,97426,19424648922
19000029,26,0x7839accae521ab0cd01264fe1cf3e8c343c3d53c,0x000000000dfde7deaf24138722987c9a6991e2d4,0,1000000,18706453271
19000029,27,0xf4e37eec6963875ae9d5b8557ceb07a4f2ab203b,0x80a64c6d7f12c47b7c66c5b4e20e72bc1fcd5d9e,0,317421,18706453271
19000029,28,0x03542b26ef54853318d9dae373bd2b655428d433,0x80a64c6d7f12c47b7c66c5b4e20e72bc1fcd5d9e,0,270368,18706453271
19000029,29,0xe23c429ad5aabb3528be5666ea9364c9e6dfe541,0x569ae11686f1a6b3182224f6b041f50d4eb758e4,0,44625,18206453271
19000029,30,0x1ac504df0c9291ed2157cfc016a10cb0877245ce,0xdac17f958d2ee523a2206206994597c13d831ec7,0,55000,17706453271
19000029,31,0xa7fb5ca286fc3fd67525629048a4de3ba24cba2e,0xdac17f958d2ee523a2206206994597c13d831ec7,0,100000,17369362351
19000029,32,0x4066e9bd5618373d2da7a1cb7bba03ef800875ee,0x6719c6ebf80d6499ca9ce170cda72beb3f1d1a54,0,195997,17206453272
19000029,33,0xd621e81f760b42e2abe8a1b31835329eb502c05a,0x3cbc04fef9c9005f00244c57ad53a440a78642bf,4140000000026937,21000,17142857142
19000029,34,0x0392df857aece4079d73ae686cefea64fdde52da,0x0392df857aece4079d73ae686cefea64fdde52da,0,28839,16868713271
19000029,35,0xa9fe41d0a815af00ab6a0a73c1dc726d8ef3d314,0x000000000000000000000000000000000000dead,0,28000,16806453271
19000029,36,0x7830c87c02e56aff27fa8ab1241711331fa86f43,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,0,2000000,16706453271
19000029,37,0x48443a81de0c834a748c4660663ff94b6b132788,0x0000000000000000000000000000000000000000,0,28000,16706453271
19000029,38,0xea38630cdcc6880d83102cc315f66d58a38d3b23,0xdac17f958d2ee523a2206206994597c13d831ec7,0,46121,16706453271
19000029,39,0x1787037bd769e6030f44f489b8218ceb78cf0bbb,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0,196120,16364295998
19000029,40,0x1c727a55ea3c11b0ab7d3a361fe0f3c47ce6de5d,0x4575f41308ec1483f3d399aa9a2826d74da13deb,0,300000,16364295998
19000029,41,0x280c7db0c20b976d1bfaaeed68da0193c4de685f,0x00000000000000000000000000000000000face7,0,41508,16206453271
19000029,42,0x26b7929ce02124e8ff4aa380da99f92abc45f167,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,81743566151348866,217437,16197146996
19000029,43,0x4fd7d280efb90b261a9ebd58089d3de4bc508e94,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0,50915,16106453271
19000029,44,0xd24400ae8bfebb18ca49be86258a3c749cf46853,0x5f65f7b609678448494de4c87521cdf6cef1e932,0,351400,16101305098
19000029,45,0x6a490f1ace13962d1b0a448092fb9a931ef14fa1,0x7e1da53b99898081bda98bdff925105a04000989,0,848506,16026054894
19000029,46,0x78fff49b85d75294cfe3bd9b75fa85c09045ef6d,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0,295853,16000000000
19000029,47,0xf984b7f2b8da831ac1186429aa20308bc0fc3ec4,0x3eaebe771f1dff4eb805ac97c25d79ec1264a0cc,0,154613,16000000000
19000029,48,0x87bd90bb587b327abb7a6ff8ce44849552215bc1,0x32400084c286cf3e17e7b677ea9583e60a000324,95444962916350250,132798,16000000000
19000029,49,0x8b8581fbe677af6949f5a3a79dc40f323ba1afea,0x4a527d8fc13c5203ab24ba0944f4cb14658d1db6,0,81205,15990000000
19000029,50,0x3c97096fdabb0a4bfeaad174a233519cd23fbe17,0x932261f9fc8da46c4a22e31b45c4de60623848bf,0,80000,15957670294
19000029,51,0x73fb1d96a144efdb278e123a17c79d63cd67d11f,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0,500000,15906453271
19000029,52,0x6cc5f688a315f3dc28a7781717a9a798a59fda7b,0xb131f4a55907b10d1f0a50d8ab8fa09ec342cd74,0,420000,15906453271
19000029,53,0xc28cbcff63336910a6b8bdf24b594e512bc62f0c,0xdac17f958d2ee523a2206206994597c13d831ec7,0,94813,15906453271
19000029,54,0xfdb340aa21d1610dc7420f7f80d19d6de1698596,0xcbd6832ebc203e49e2b771897067fce3c58575ac,213848965527528340,21000,24808062206
19000029,55,0xd2f85889b662455156525e8b47114fd08b1ec2c6,0xcbd6832ebc203e49e2b771897067fce3c58575ac,102548411267330436,21000,24808062206
19000029,56,0x0161b52c8ffc7818f56d0eb7938010283cacc50c,0x625db5f13dd69b2aa8eec1f44e5f2a480a07365a,214369934833854340,21000,23625934301
19000029,57,0x4730ff36e90aae8a9faec4a8842f6749c4a771a1,0xdd687028f311271c65fa0653f33d23097277b3aa,9849676791826000,21000,21443962294
19000029,58,0x44609982b2e83ca5c348bba453bfa8363e8a2c22,0x511632f945c6b5590d263c3d114ccb20245ca7d4,1079160000000000,21000,19550000000
19000029,59,0x46340b20830761efd32832a74d7169b29feb9758,0x45a5fcc8579df38db3aab3d51533176cad9ee8c4,103440000000000000,350000,18000725598
19000029,60,0xa4e5961b58dbe487639929643dcb1dc3848daf5e,0x6551ff863e7ac29d738f352ec8d4bc4bfbea8b88,2503540000000000,22000,18000000000
19000029,61,0xcfc0f98f30742b6d880f90155d4ebb885e55ab33,0xf6e6acacdb93394fea505b3842e3f2a2132ed620,93186790000000000,21000,17926453271
19000029,62,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x60446eb7de30fd889f48fc7cbe8ca2c609bfc031,115308190000000000,207128,17706453271
19000029,63,0xf89d7b9c864f589bbf53a82105107622b35eaa40,0x20724f4ac4d44f37edf9a5c591b41b8c53e47ba0,1634860000000000000,90000,17706453271
19000029,64,0x4d73a9ea94d5b459098f23a68c6ea7d5129aba25,0xd5b6b52a02ea5a12f19f5dc38630264024717e96,819088883555122584,21000,17706453271
19000029,65,0x808d0aee8db7e7c74faf4b264333afe8c9ccdba4,0x26999e179e06109c057a06b98d688fe7df9d5eab,973854929905000,55000,17706453271
19000029,66,0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x1d7dd7cac828e4057d7f3854b2bca906833b28d2,19430000000000000,207128,17706453271
