block_number,transaction_index,from_address,to_address,value,gas,gas_price
19000016,0,0xab95799727dfe3431bf4b52d2bafc6f8a6fac2c3,0x99b1817acb40e76c309e26b2face9da9eff55317,0,300000,68723197917
19000016,1,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,0,713054,18842175616
19000016,2,0x76474b95faeff33c36af6ce5805176aad6999890,0xdac17f958d2ee523a2206206994597c13d831ec7,0,48897,19142175616
19000016,3,0x76474b95faeff33c36af6ce5805176aad6999890,0x881d40237659c251811cec9c364ef91dc08d300c,0,334696,19142175616
19000016,4,0xce65ce973039da170a6d4cc75b49aeae1253f360,0x0364e6c6f4f9ad90f11a39e681bd6c0156b3efdb,0,34110,18942175616
19000016,5,0xce65ce973039da170a6d4cc75b49aeae1253f360,0x6131b5fae19ea4f9d964eac0408e4408b66337b5,0,267039,18942175616
19000016,6,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,92340394,252732,42172832454
19000016,7,0x1538477d29fd61decfe0388603e987a611611b20,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,0,280948,38852175616
19000016,8,0x3527439923a63f8c13cf72b8fe80a77f6e572092,0xa0425d71cb1d6fb80e65a5361a04096e0672de03,0,8000000,23842175616
19000016,9,0xecfa4e7409917cc9b08a4b02a1b42c3515b85819,0xbc54cb8f702f6f404aa83d986ee793db5c4e5359,0,300011,24511242440
19000016,10,0x1ab4973a48dc892cd9971ece8e01dcc7688f8f23,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0,200000,32089306012
19000016,11,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xb131f4a55907b10d1f0a50d8ab8fa09ec342cd74,0,1000000,28842175616
19000016,12,0xd81f40a0d25dca6bc2bf5655d9722e3e093faa1e,0x26a37f5a0200ad622f6db7cd687c78b7049ee841,0,289803,20842175616
19000016,13,0x45ec21f41be399e519dff6ffb95adbc42a3c1342,0x80a64c6d7f12c47b7c66c5b4e20e72bc1fcd5d9e,0,317441,21842175616
19000016,14,0xe93685f3bba03016f02bd1828badd6195988d950,0x902f09715b6303d4173037652fa7377e5b98089e,0,1308608,20736941532
19000016,15,0x03be2e65970342deccb2c7992a565b54eec50d5e,0xdac17f958d2ee523a2206206994597c13d831ec7,0,59926,25189266529
19000016,16,0x8ab52233850bddcd336d9dd2cdbad60f94a6381f,0x582d872a1b094fc48f5de31d3b73f2d9be47def1,0,61959,24931552088
19000016,17,0xed9bee55307e3061b80ade82699113398d42adb6,0x883bda07622ec20153b5bf134a7063b6cfc4787a,0,59668,26000000000
19000016,18,0xa7d1bb278b00e32ae8938924fd29981af95dcb8d,0xb9d4b6dc1e1ee3577cc442de015cc11f238b35ed,0,200000,23707167214
19000016,19,0xa5a376007035761a7a6b2c897759324e69f92a60,0xcb83ca9633ad057bd88a48a5b6e8108d97ad4472,0,300014,20842175616
19000016,20,0xdf49640412a9c20e0c682a32d5634e8329b01ce0,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0,350000,20842175616
19000016,21,0x89e51fa8ca5d66cd220baed62ed01e8951aa7c40,0xa24787320ede4cc19d800bf87b41ab9539c4da9d,0,500000,20842175616
19000016,22,0x4066e9bd5618373d2da7a1cb7bba03ef800875ee,0x6719c6ebf80d6499ca9ce170cda72beb3f1d1a54,0,104962,20342175617
19000016,23,0xa223903593e4ae4a7019f97abc3301ab6fc06c08,0xb2ecfe4e4d61f8790bbb9de2d1259b9e2410cea5,280000000000000000,143018,19842175616
19000016,24,0x28c6c06298d514db089934071355e5743bf21d60,0xdac17f958d2ee523a2206206994597c13d831ec7,0,220436,20842175616
19000016,25,0xb977556ae54e8b76fd5ce379a104a39284497528,0x0000000000000000000000000000000000000000,0,30998,23842175616
19000016,26,0xd4cfbc59dbbaeb79016a038fc980e124a027b5b9,0x0000000000000000000000000000000000000000,0,30626,23842175616
19000016,27,0x45a4e5d71a42399ca9e1bec734d9db4e42092a8a,0x66f73d0fd4161cfad4302dc145ff994375c13475,0,80673,20957007214
19000016,28,0x1440ec793ae50fa046b95bfeca5af475b6003f9e,0xdac17f958d2ee523a2206206994597c13d831ec7,0,84000,20344175616
19000016,29,0xdaca7202a78981676c6db25a5c872e19cc0a0ad9,0xf411903cbc70a74d22900a5de66a2dda66507255,0,55212,20700000000
19000016,30,0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x39fbbabf11738317a448031930706cd3e612e1b9,0,207128,20842175616
19000016,31,0xc1b634853cb333d3ad8663715b08f41a3aec47cc,0x1c479675ad559dc151f6ec7ed3fbf8cee79582b6,0,1900006,18892175616
19000016,32,0xccf2f7adc3c7fec3198f6f681c499680ed090421,0xdac17f958d2ee523a2206206994597c13d831ec7,0,90000,20842175616
19000016,33,0x748f3576c3b6d0e98d58c65a585702846c466684,0xdac17f958d2ee523a2206206994597c13d831ec7,0,90000,20842175616
19000016,34,0x26f6f0d01eed1cb0735de82f8d64b8d595e36eec,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0,68061,20734941532
19000016,35,0x9a33d019dfa292483199c019d2450fe75fe256bb,0x8b12bd54ca9b2311960057c8f3c88013e79316e3,0,70238,20342175616
19000016,36,0xcfc0f98f30742b6d880f90155d4ebb885e55ab33,0xdac17f958d2ee523a2206206994597c13d831ec7,0,84000,20344175616
19000016,37,0xf67b7659824592711a638c6b04aa44d68427c804,0xdebe620609674f21b1089042527f420372ea98a5,0,90000,20842175616
19000016,38,0x58be476baa52d2ce9bd6fb7ab0bce7abb1c9ff17,0xdac17f958d2ee523a2206206994597c13d831ec7,0,62321,20342175616
19000016,39,0x97a1a6ce114802ee8eee43a5e1decb95c91c0a04,0xdac17f958d2ee523a2206206994597c13d831ec7,0,62321,20342175616
19000016,40,0xc606a826ea3d9baea3cfc67f47ad5e148b795556,0xdac17f958d2ee523a2206206994597c13d831ec7,0,62321,20342175616
19000016,41,0x13da9ba9ae599cb3195f523284b4b082f9c0675f,0xdac17f958d2ee523a2206206994597c13d831ec7,0,62321,20342175616
