block_number,transaction_index,from_address,to_address,value,gas,gas_price
19000050,0,0x315d2ee4fccda0def532ef4108ff57204f8d9eba,0x7058eb8d4dd86271b0802a225aafa36b47512603,0,350000,108207961448
19000050,1,0x3affd0904d5ec966ad94884571bac01e563b63d3,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,200000000000000000,305172,64867961448
19000050,2,0xd06031e837fb6db0de944ec7a27fa63b71bf789e,0x7b9ab5cdc4b1ff7d541f4de11e210f6e57f8c6fc,105000000000000000,1500000,17867961448
19000050,3,0xd06031e837fb6db0de944ec7a27fa63b71bf789e,0x2467f69cc544c80f1cdddc0cc78e48265f8b8951,0,200000,17877961448
19000050,4,0xfc1bb5fcd3ca6590ad31ae943def3c48c38bdb6a,0x80a64c6d7f12c47b7c66c5b4e20e72bc1fcd5d9e,300000000000000000,271761,37867961448
19000050,5,0xf8108bc1a9de692161b232e16d2b4e1924757ffd,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0,141975,35952115941
19000050,6,0x8a0a983e4269741a5c66140c96fa64ea70006b64,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,70000000000000000,233217,32867961448
19000050,7,0xbefba54794225f8b9238b9ae652e5305fa1158ad,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,100000000000000000,305172,28867961448
19000050,8,0x89ceb3eb2d78b8fbbf80b57db313c6a3caf00001,0x767c8bb1574bee5d4fe35e27e0003c89d43c5121,0,228875,25890562178
19000050,9,0x9a3376b53710e59227b14d5991a46e9542766c72,0x1810a6f790f2a007d66548d78b52b7123054f325,0,482154,21079290256
19000050,10,0x9eb9e9b2ba5c2665a16beaa8e137410358b6beaf,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0,153363,25831103848
19000050,11,0x55dcad916750c19c4ec69d65ff0317767b36ce90,0xad3b67bca8935cb510c8d18bd45f0b94f54a968f,0,486664,20300911777
19000050,12,0x290671437fc1403d28653c3eafae7e30af79cc70,0x767c8bb1574bee5d4fe35e27e0003c89d43c5121,0,276312,19581632956
19000050,13,0x147b12c06d9e8e3837280f783fd8070848d4412e,0x5c7bcd6e7de5423a257d81b442095a1a6ced35c5,0,251078,18500226566
19000050,14,0x0db858b5ea8ce6cb34344d3db780e7bcbc9aa2bf,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,130000000000000000,153690,17967961448
19000050,15,0x3cd737e92148e3b4c70d17edd3c9dfc094b5476c,0x62d0a8458ed7719fdaf978fe5929c6d342b0bfce,0,46620,17909752968
19000050,16,0x3cd737e92148e3b4c70d17edd3c9dfc094b5476c,0x881d40237659c251811cec9c364ef91dc08d300c,0,233221,17909752968
19000050,17,0x29afec8199a14558813c01aeee3c3b48ebf27e61,0x1ab4973a48dc892cd9971ece8e01dcc7688f8f23,1380256328970000000,100000,26934268172
19000050,18,0x974caa59e49682cda0ad2bbe82983419a2ecc400,0xdac17f958d2ee523a2206206994597c13d831ec7,0,1050000,24365460774
19000050,19,0xa8a7a0042520ffbeb10911b6cd80303558d99956,0xcbd6832ebc203e49e2b771897067fce3c58575ac,160256583901399000,21000,24361718981
19000050,20,0x03be2e65970342deccb2c7992a565b54eec50d5e,0xdac17f958d2ee523a2206206994597c13d831ec7,0,82172,23251498692
19000050,21,0xc9dcf88d341edf1ca567cda5eebed6a536b29bfb,0x0000000000000000000000000000000000000000,0,30636,22867961448
19000050,22,0x812694b65d8a761a66597b4cf85ae6410b1693ee,0xd1f17b7a6bff962659ed608bcd6d318bb5fbb249,0,66694,22867961448
19000050,23,0x421c5f62e847ef0e88db1f1e14c585981d306296,0x9c6d3d8a9c36f45cbb7fcc0e0c26c60ce7c8fb35,42574401456686061,21000,22460260600
19000050,24,0xed7aa5c4cddddfede7ceb2f53b9baf099eba7335,0x7e06ac195ac30a2e4fe7617734b535b297400d09,1048875284786996000,21000,22095466487
