block_number,transaction_index,from_address,to_address,value,gas,gas_price
19000018,0,0x5639545c7c261b40a9746f063dbf10445f047ea0,0x41292153e7f5e78c3b7382d59e742b92461cbc70,72557365312124000,21000,90000000000
19000018,1,0x808c0b676462b5b90e828563a34e7b6506aba456,0x80a64c6d7f12c47b7c66c5b4e20e72bc1fcd5d9e,1000000000000000000,235979,68245837649
19000018,2,0xf678a3300135b350ef05c7d3b6160edc9a8e607b,0x80a64c6d7f12c47b7c66c5b4e20e72bc1fcd5d9e,0,340116,53245837649
19000018,3,0x24317c4738594848da6931aa0fa88167bea9d74f,0x80a64c6d7f12c47b7c66c5b4e20e72bc1fcd5d9e,500000000000000000,297690,53245837649
19000018,4,0xde8a8dae263303bf4cc641906c9455c98629c3ee,0x80a64c6d7f12c47b7c66c5b4e20e72bc1fcd5d9e,0,320240,44245837649
19000018,5,0x726772919324454d4d424581e2ad864ddc49328c,0x6b175474e89094c44da98b954eedeac495271d0f,0,45000,35000000000
19000018,6,0xe8a645a07be9702f4e03132f0a07367778443626,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,0,70902,34668342606
19000018,7,0x87d53dffaaef0d0d592e3acdc6e4a4323f9a7458,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,500000000000000000,291335,33245837649
19000018,8,0x22f8d35cea2d2a78fc8b7851b1c11350675c40ba,0x7ca898cbbed67df0b4e249b05561d3a23404eed0,0,230000,29904000000
19000018,9,0xa7937d02c104e141d580d9a8a0d92ef161fa06fe,0x3e5c3aefea89e9c2467977628758126e2061ce8b,0,56679,27000000000
19000018,10,0x07e533419577858543b30dd6bb4dfa9d809d8538,0x6f1cdbbb4d53d226cf4b917bf768b94acbab6168,12096,152537,26585560704
19000018,11,0x0b80c366d3d92fcd4de0d4a3d596ced82edcf65d,0x1111111254eeb25477b68fb85ed929f73a960582,0,361387,25411557266
19000018,12,0xc49bf08116c6d8fe75d56b1bb7b32b1aa0695a76,0x767c8bb1574bee5d4fe35e27e0003c89d43c5121,0,122771,25399543146
19000018,13,0x34bbb3b2631bc1047064a113502e839378ea853e,0x80a64c6d7f12c47b7c66c5b4e20e72bc1fcd5d9e,0,278709,25245837649
19000018,14,0x71ff7e685263a29f6932e63de8a5b8dc7cb7e3a0,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,0,280948,23245837649
19000018,15,0xcc0c1b572ff2f82f0e895a1aba2aa1d5ec17583a,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,200000000000000000,274737,23245837649
19000018,16,0xb977556ae54e8b76fd5ce379a104a39284497528,0x0000000000000000000000000000000000000000,0,30568,23245837649
19000018,17,0xcaf7b6736c7b3a9d50de53fb92fff7fbe06e6611,0xdac17f958d2ee523a2206206994597c13d831ec7,0,100000,22962541110
19000018,18,0x73c615af6acff03e6518d3f57ae73f4014df58c1,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,353112721108186633,259180,22800000000
19000018,19,0x922e85053aaed81119b2c00bfc8e9cca1bbc9cc7,0xf411903cbc70a74d22900a5de66a2dda66507255,0,55200,21850000000
19000018,20,0x9795a0ba49189a099161d14c5be07a5089e3fa00,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0,70000,21361632515
19000018,21,0xae2fc483527b8ef99eb5d9b44875f005ba1fae13,0x6b75d8af000000e20b7a7ddf000ba900b4009a80,3245711526,243611,18245837649
19000018,22,0x1eeffd824b801f02f6ed96fe95aadf9e6545b715,0x6131b5fae19ea4f9d964eac0408e4408b66337b5,0,377092,18549103863
