block_number,transaction_index,from_address,to_address,value,gas,gas_price
19000069,0,0x77ad3a15b78101883af36ad4a875e17c86ac65d1,0x00000000a991c429ee2ec6df19d40fe0c80088b8,0,431893,16454141465
19000069,1,0x9f4c301c109efd302fd0c7ea2e5b5b2a5ee9c339,0x881d40237659c251811cec9c364ef91dc08d300c,0,675173,16754141465
19000069,2,0x77ad3a15b78101883af36ad4a875e17c86ac65d1,0x00000000a991c429ee2ec6df19d40fe0c80088b8,0,281704,1059105661070
19000069,3,0x24affae9c683b7615d4130300288e348e4b5d091,0x5050e08626c499411b5d0e0b5af0e83d3fd82edf,5843200,299744,16454141465
19000069,4,0x0ab16ae36afa26c9bfab1824653155730cf303db,0x3328f7f4a1d1c57c35df56bbf0c9dcafca309c49,250000000000000000,305172,26454141465
19000069,5,0x44a07575705f27b979b86ffea12fe8197f8186b8,0x1111111254eeb25477b68fb85ed929f73a960582,0,310782,22504141465
19000069,6,0xbbad96336943a36e3e292d973b3382dd0ba4d1ef,0xa69babef1ca67a37ffaf7a485dfff3382056e78c,14002688,222532,16454141465
19000069,7,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x0b87c2f64b1b73c3519a18e695144aa7a0138713,16150000000000000,50000,24000000000
19000069,8,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0xdac17f958d2ee523a2206206994597c13d831ec7,0,96082,24000000000
19000069,9,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0xde6ee5614a5c50f0ddb6235538b5c9ac3e57f115,218500000000000000,50000,24000000000
19000069,10,0x75e89d5979e4f6fba9f97c104c2f0afb3f1dcb88,0x3cbb7f5d7499af626026e96a2f05df806f2200dc,0,77812,24000000000
19000069,11,0xf4b4e6fcd0cfb6e3d70821c136b9c5aa0e0936f2,0xcb83ca9633ad057bd88a48a5b6e8108d97ad4472,0,800007,16454141465
19000069,12,0xdfb04587426a27d1ba3ba83de15e53e9550e8dfd,0x767c8bb1574bee5d4fe35e27e0003c89d43c5121,0,128747,21038715917
19000069,13,0x01afa98be50cdf058e74ec51e2dacdbb84657f42,0x80a64c6d7f12c47b7c66c5b4e20e72bc1fcd5d9e,0,314704,19454141465
19000069,14,0x1114c78d5de672996d812dc2e1a05b5f33eacdfb,0x000000d40b595b94918a28b27d1e2c66f43a51d3,13358521089,400000,16454141466
19000069,15,0x3b2d5bd17081dcc02a5060da6536f5f29eb518e2,0x3fc91a3afd70395cd496c647d5a6cc9d4b2b7fad,0,191728,16554141465
19000069,16,0x111527f1386c6725a2f5986230f3060bdcac041f,0x000000d40b595b94918a28b27d1e2c66f43a51d3,105831325456,400000,19660037838
19000069,17,0xfe6d9af579deccebfc2d8d366c3d667adb696b32,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0,200000,30893340967
19000069,18,0xfbb1b73c4f0bda4f67dca266ce6ef42f520fbb98,0xdac17f958d2ee523a2206206994597c13d831ec7,0,150000,30000000000
19000069,19,0x8ba3a8944adb5fc5468399bc7c8786b1edd22aaf,0x4f1200c1a6453e0e22ad528d203844727d3cf0d4,0,92698,26454141465
19000069,20,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xb131f4a55907b10d1f0a50d8ab8fa09ec342cd74,0,1000000,26454141465
19000069,21,0x0d0707963952f2fba59dd06f2b425ace40b492fe,0xb131f4a55907b10d1f0a50d8ab8fa09ec342cd74,0,1000000,26454141465
19000069,22,0x51971c86b04516062c1e708cdc048cb04fbe959f,0xb131f4a55907b10d1f0a50d8ab8fa09ec342cd74,0,100000,25000000000
19000069,23,0x974caa59e49682cda0ad2bbe82983419a2ecc400,0xdac17f958d2ee523a2206206994597c13d831ec7,0,1050000,24365460774
19000069,24,0x974caa59e49682cda0ad2bbe82983419a2ecc400,0x9cb90138bd70bab221959cddbfd687a03b9a7c0d,51167467625400000,21000,24365460774
19000069,25,0x974caa59e49682cda0ad2bbe82983419a2ecc400,0xdac17f958d2ee523a2206206994597c13d831ec7,0,1050000,24153623674
